RI,c,hpV,rrp2rest,rrp2spike,surviveBinary
0.1,1.5,-80.0,628.0,235.0,1.0
0.1,1.5,-80.0,629.0,254.0,1.0
0.1,1.5,-80.0,314.0,229.0,1.0
0.1,1.5,-80.0,527.0,224.0,1.0
0.1,1.5,-80.0,490.0,263.0,1.0
0.1,1.5,-80.0,518.0,236.0,1.0
0.1,1.5,-80.0,270.0,223.0,1.0
0.1,1.5,-80.0,30.0,0.0,0.0
0.1,1.5,-80.0,359.0,249.0,1.0
0.1,1.5,-80.0,1332.0,52.0,1.0
0.1,1.5,-80.0,542.0,254.0,1.0
0.1,1.5,-80.0,308.0,324.0,1.0
0.1,1.5,-80.0,771.0,166.0,1.0
0.1,1.52,-80.0,602.0,211.0,1.0
0.1,1.52,-80.0,1446.0,10.0,1.0
0.1,1.52,-80.0,170.0,185.0,1.0
0.1,1.52,-80.0,596.0,242.0,1.0
0.1,1.52,-80.0,606.0,249.0,1.0
0.1,1.52,-80.0,1396.0,27.0,1.0
0.1,1.52,-80.0,194.0,174.0,1.0
0.1,1.52,-80.0,1400.0,8.0,1.0
0.1,1.52,-80.0,660.0,224.0,1.0
0.1,1.52,-80.0,90.0,0.0,1.0
0.1,1.52,-80.0,539.0,232.0,1.0
0.1,1.52,-80.0,566.0,276.0,1.0
0.1,1.52,-80.0,1446.0,7.0,1.0
0.1,1.52,-80.0,50.0,0.0,0.0
0.1,1.52,-80.0,1367.0,13.0,1.0
0.1,1.52,-80.0,570.0,194.0,1.0
0.1,1.52,-80.0,41.0,0.0,0.0
0.1,1.52,-80.0,42.0,0.0,0.0
0.1,1.52,-80.0,608.0,236.0,1.0
0.1,1.52,-80.0,660.0,194.0,1.0
0.1,1.54,-80.0,35.0,0.0,0.0
0.1,1.54,-80.0,60.0,0.0,1.0
0.1,1.54,-80.0,1460.0,11.0,1.0
0.1,1.54,-80.0,1467.0,7.0,1.0
0.1,1.54,-80.0,440.0,332.0,1.0
0.1,1.54,-80.0,400.0,324.0,1.0
0.1,1.54,-80.0,503.0,239.0,1.0
0.1,1.54,-80.0,693.0,230.0,1.0
0.1,1.54,-80.0,1418.0,7.0,1.0
0.1,1.54,-80.0,36.0,0.0,0.0
0.1,1.54,-80.0,1459.0,9.0,1.0
0.1,1.54,-80.0,566.0,255.0,1.0
0.1,1.54,-80.0,1443.0,9.0,1.0
0.1,1.54,-80.0,1469.0,5.0,1.0
0.1,1.54,-80.0,639.0,227.0,1.0
0.1,1.54,-80.0,1442.0,12.0,1.0
0.1,1.54,-80.0,1465.0,9.0,1.0
0.1,1.54,-80.0,364.0,220.0,1.0
0.1,1.54,-80.0,544.0,269.0,1.0
0.1,1.54,-80.0,1454.0,6.0,1.0
0.1,1.56,-80.0,693.0,282.0,1.0
0.1,1.56,-80.0,37.0,0.0,0.0
0.1,1.56,-80.0,405.0,247.0,1.0
0.1,1.56,-80.0,1447.0,16.0,1.0
0.1,1.56,-80.0,378.0,217.0,1.0
0.1,1.56,-80.0,309.0,191.0,1.0
0.1,1.56,-80.0,41.0,0.0,0.0
0.1,1.56,-80.0,488.0,267.0,1.0
0.1,1.56,-80.0,854.0,231.0,1.0
0.1,1.56,-80.0,1445.0,15.0,1.0
0.1,1.56,-80.0,754.0,253.0,1.0
0.1,1.56,-80.0,1442.0,8.0,1.0
0.1,1.56,-80.0,488.0,290.0,1.0
0.1,1.56,-80.0,602.0,241.0,1.0
0.1,1.56,-80.0,259.0,196.0,1.0
0.1,1.56,-80.0,39.0,0.0,0.0
0.1,1.56,-80.0,466.0,231.0,1.0
0.1,1.56,-80.0,382.0,217.0,1.0
0.1,1.56,-80.0,597.0,337.0,1.0
0.1,1.56,-80.0,587.0,214.0,1.0
0.1,1.58,-80.0,67.0,0.0,1.0
0.1,1.58,-80.0,517.0,253.0,1.0
0.1,1.58,-80.0,477.0,252.0,1.0
0.1,1.58,-80.0,646.0,256.0,1.0
0.1,1.58,-80.0,501.0,246.0,1.0
0.1,1.58,-80.0,1455.0,17.0,1.0
0.1,1.58,-80.0,1556.0,8.0,1.0
0.1,1.58,-80.0,678.0,251.0,1.0
0.1,1.58,-80.0,529.0,284.0,1.0
0.1,1.58,-80.0,588.0,262.0,1.0
0.1,1.58,-80.0,349.0,186.0,1.0
0.1,1.58,-80.0,827.0,207.0,1.0
0.1,1.58,-80.0,653.0,251.0,1.0
0.1,1.58,-80.0,496.0,201.0,1.0
0.1,1.58,-80.0,1497.0,55.0,1.0
0.1,1.58,-80.0,45.0,0.0,1.0
0.1,1.58,-80.0,740.0,288.0,1.0
0.1,1.58,-80.0,628.0,199.0,1.0
0.1,1.58,-80.0,619.0,188.0,1.0
0.1,1.58,-80.0,284.0,181.0,1.0
0.1,1.6,-80.0,644.0,217.0,1.0
0.1,1.6,-80.0,498.0,245.0,1.0
0.1,1.6,-80.0,1495.0,12.0,1.0
0.1,1.6,-80.0,481.0,222.0,1.0
0.1,1.6,-80.0,780.0,336.0,1.0
0.1,1.6,-80.0,556.0,234.0,1.0
0.1,1.6,-80.0,674.0,263.0,1.0
0.1,1.6,-80.0,724.0,201.0,1.0
0.1,1.6,-80.0,1557.0,18.0,1.0
0.1,1.6,-80.0,833.0,215.0,1.0
0.1,1.6,-80.0,558.0,241.0,1.0
0.1,1.6,-80.0,564.0,296.0,1.0
0.1,1.6,-80.0,1461.0,21.0,1.0
0.1,1.6,-80.0,551.0,267.0,1.0
0.1,1.6,-80.0,1470.0,8.0,1.0
0.1,1.6,-80.0,916.0,230.0,1.0
0.1,1.6,-80.0,578.0,271.0,1.0
0.1,1.6,-80.0,1441.0,17.0,1.0
0.1,1.6,-80.0,1516.0,20.0,1.0
0.1,1.6,-80.0,484.0,193.0,1.0
0.1,1.7,-80.0,1572.0,24.0,1.0
0.1,1.7,-80.0,835.0,269.0,1.0
0.1,1.7,-80.0,1477.0,16.0,1.0
0.1,1.7,-80.0,570.0,290.0,1.0
0.1,1.7,-80.0,1609.0,22.0,1.0
0.1,1.7,-80.0,814.0,321.0,1.0
0.1,1.7,-80.0,149.0,0.0,1.0
0.1,1.7,-80.0,24.0,0.0,0.0
0.1,1.7,-80.0,693.0,287.0,1.0
0.1,1.7,-80.0,605.0,404.0,1.0
0.1,1.7,-80.0,639.0,371.0,1.0
0.1,1.7,-80.0,503.0,248.0,1.0
0.1,1.7,-80.0,1527.0,30.0,1.0
0.1,1.7,-80.0,604.0,303.0,1.0
0.1,1.7,-80.0,1006.0,200.0,1.0
0.1,1.7,-80.0,542.0,280.0,1.0
0.1,1.7,-80.0,1472.0,23.0,1.0
0.1,1.7,-80.0,720.0,272.0,1.0
0.1,1.7,-80.0,963.0,300.0,1.0
0.1,1.7,-80.0,694.0,264.0,1.0
0.1,1.8,-80.0,762.0,325.0,1.0
0.1,1.8,-80.0,802.0,410.0,1.0
0.1,1.8,-80.0,825.0,369.0,1.0
0.1,1.8,-80.0,853.0,342.0,1.0
0.1,1.8,-80.0,684.0,336.0,1.0
0.1,1.8,-80.0,864.0,334.0,1.0
0.1,1.8,-80.0,1075.0,228.0,1.0
0.1,1.8,-80.0,764.0,284.0,1.0
0.1,1.8,-80.0,871.0,406.0,1.0
0.1,1.8,-80.0,754.0,350.0,1.0
0.1,1.8,-80.0,770.0,299.0,1.0
0.1,1.8,-80.0,819.0,388.0,1.0
0.1,1.8,-80.0,987.0,279.0,1.0
0.1,1.8,-80.0,995.0,286.0,1.0
0.1,1.8,-80.0,685.0,357.0,1.0
0.1,1.8,-80.0,768.0,338.0,1.0
0.1,1.8,-80.0,145.0,0.0,1.0
0.1,1.8,-80.0,149.0,0.0,1.0
0.1,1.8,-80.0,839.0,364.0,1.0
0.1,1.8,-80.0,748.0,353.0,1.0
0.1,1.9,-80.0,856.0,362.0,1.0
0.1,1.9,-80.0,843.0,396.0,1.0
0.1,1.9,-80.0,909.0,407.0,1.0
0.1,1.9,-80.0,1743.0,55.0,1.0
0.1,1.9,-80.0,820.0,336.0,1.0
0.1,1.9,-80.0,1120.0,211.0,1.0
0.1,1.9,-80.0,882.0,371.0,1.0
0.1,1.9,-80.0,930.0,350.0,1.0
0.1,1.9,-80.0,798.0,401.0,1.0
0.1,1.9,-80.0,814.0,422.0,1.0
0.1,1.9,-80.0,929.0,334.0,1.0
0.1,1.9,-80.0,790.0,352.0,1.0
0.1,1.9,-80.0,869.0,361.0,1.0
0.1,1.9,-80.0,686.0,318.0,1.0
0.1,1.9,-80.0,841.0,376.0,1.0
0.1,1.9,-80.0,953.0,444.0,1.0
0.1,1.9,-80.0,1032.0,292.0,1.0
0.1,1.9,-80.0,727.0,366.0,1.0
0.1,1.9,-80.0,878.0,375.0,1.0
0.1,1.9,-80.0,864.0,364.0,1.0
0.1,2.0,-80.0,825.0,450.0,1.0
0.1,2.0,-80.0,910.0,560.0,1.0
0.1,2.0,-80.0,928.0,434.0,1.0
0.1,2.0,-80.0,915.0,486.0,1.0
0.1,2.0,-80.0,1729.0,34.0,1.0
0.1,2.0,-80.0,968.0,330.0,1.0
0.1,2.0,-80.0,1062.0,257.0,1.0
0.1,2.0,-80.0,1195.0,276.0,1.0
0.1,2.0,-80.0,849.0,474.0,1.0
0.1,2.0,-80.0,869.0,434.0,1.0
0.1,2.0,-80.0,922.0,371.0,1.0
0.1,2.0,-80.0,956.0,369.0,1.0
0.1,2.0,-80.0,1125.0,395.0,1.0
0.1,2.0,-80.0,38.0,0.0,0.0
0.1,2.0,-80.0,932.0,242.0,1.0
0.1,2.0,-80.0,839.0,412.0,1.0
0.1,2.0,-80.0,899.0,324.0,1.0
0.1,2.0,-80.0,777.0,317.0,1.0
0.1,2.0,-80.0,1789.0,46.0,1.0
0.1,2.0,-80.0,903.0,414.0,1.0
0.1,2.1,-80.0,926.0,497.0,1.0
0.1,2.1,-80.0,1075.0,478.0,1.0
0.1,2.1,-80.0,957.0,414.0,1.0
0.1,2.1,-80.0,908.0,481.0,1.0
0.1,2.1,-80.0,1034.0,454.0,1.0
0.1,2.1,-80.0,910.0,514.0,1.0
0.1,2.1,-80.0,1087.0,528.0,1.0
0.1,2.1,-80.0,1209.0,229.0,1.0
0.1,2.1,-80.0,1056.0,455.0,1.0
0.1,2.1,-80.0,896.0,437.0,1.0
0.1,2.1,-80.0,1033.0,396.0,1.0
0.1,2.1,-80.0,1046.0,459.0,1.0
0.1,2.1,-80.0,1025.0,456.0,1.0
0.1,2.1,-80.0,1109.0,410.0,1.0
0.1,2.1,-80.0,891.0,575.0,1.0
0.1,2.1,-80.0,819.0,405.0,1.0
0.1,2.1,-80.0,857.0,445.0,1.0
0.1,2.1,-80.0,1064.0,333.0,1.0
0.1,2.1,-80.0,952.0,419.0,1.0
0.1,2.1,-80.0,910.0,549.0,1.0
0.1,2.2,-80.0,906.0,619.0,1.0
0.1,2.2,-80.0,1058.0,414.0,1.0
0.1,2.2,-80.0,951.0,548.0,1.0
0.1,2.2,-80.0,1027.0,451.0,1.0
0.1,2.2,-80.0,1140.0,371.0,1.0
0.1,2.2,-80.0,1007.0,419.0,1.0
0.1,2.2,-80.0,953.0,543.0,1.0
0.1,2.2,-80.0,1128.0,439.0,1.0
0.1,2.2,-80.0,936.0,543.0,1.0
0.1,2.2,-80.0,953.0,606.0,1.0
0.1,2.2,-80.0,1048.0,431.0,1.0
0.1,2.2,-80.0,1234.0,324.0,1.0
0.1,2.2,-80.0,960.0,562.0,1.0
0.1,2.2,-80.0,1072.0,416.0,1.0
0.1,2.2,-80.0,930.0,574.0,1.0
0.1,2.2,-80.0,1219.0,436.0,1.0
0.1,2.2,-80.0,1220.0,483.0,1.0
0.1,2.2,-80.0,908.0,572.0,1.0
0.1,2.2,-80.0,878.0,687.0,1.0
0.1,2.2,-80.0,975.0,558.0,1.0
0.1,2.3,-80.0,1164.0,404.0,1.0
0.1,2.3,-80.0,1116.0,553.0,1.0
0.1,2.3,-80.0,878.0,611.0,1.0
0.1,2.3,-80.0,995.0,423.0,1.0
0.1,2.3,-80.0,868.0,670.0,1.0
0.1,2.3,-80.0,983.0,668.0,1.0
0.1,2.3,-80.0,1017.0,535.0,1.0
0.1,2.3,-80.0,1992.0,87.0,1.0
0.1,2.3,-80.0,1191.0,445.0,1.0
0.1,2.3,-80.0,1031.0,469.0,1.0
0.1,2.3,-80.0,1222.0,483.0,1.0
0.1,2.3,-80.0,1332.0,383.0,1.0
0.1,2.3,-80.0,1010.0,463.0,1.0
0.1,2.3,-80.0,996.0,493.0,1.0
0.1,2.3,-80.0,958.0,590.0,1.0
0.1,2.3,-80.0,1077.0,504.0,1.0
0.1,2.3,-80.0,922.0,680.0,1.0
0.1,2.3,-80.0,920.0,648.0,1.0
0.1,2.3,-80.0,981.0,611.0,1.0
0.1,2.3,-80.0,775.0,561.0,1.0
0.1,2.4,-80.0,1144.0,653.0,1.0
0.1,2.4,-80.0,965.0,646.0,1.0
0.1,2.4,-80.0,1139.0,612.0,1.0
0.1,2.4,-80.0,1080.0,668.0,1.0
0.1,2.4,-80.0,916.0,695.0,1.0
0.1,2.4,-80.0,1091.0,564.0,1.0
0.1,2.4,-80.0,1199.0,563.0,1.0
0.1,2.4,-80.0,1089.0,517.0,1.0
0.1,2.4,-80.0,1179.0,627.0,1.0
0.1,2.4,-80.0,1078.0,785.0,1.0
0.1,2.4,-80.0,1218.0,552.0,1.0
0.1,2.4,-80.0,1271.0,614.0,1.0
0.1,2.4,-80.0,1106.0,653.0,1.0
0.1,2.4,-80.0,1057.0,630.0,1.0
0.1,2.4,-80.0,1049.0,458.0,1.0
0.1,2.4,-80.0,1037.0,541.0,1.0
0.1,2.4,-80.0,1065.0,766.0,1.0
0.1,2.4,-80.0,995.0,676.0,1.0
0.1,2.4,-80.0,1126.0,700.0,1.0
0.1,2.4,-80.0,1078.0,659.0,1.0
0.1,2.5,-80.0,1124.0,751.0,1.0
0.1,2.5,-80.0,1231.0,623.0,1.0
0.1,2.5,-80.0,1088.0,848.0,1.0
0.1,2.5,-80.0,1148.0,666.0,1.0
0.1,2.5,-80.0,1021.0,969.0,1.0
0.1,2.5,-80.0,1095.0,656.0,1.0
0.1,2.5,-80.0,1261.0,674.0,1.0
0.1,2.5,-80.0,1038.0,678.0,1.0
0.1,2.5,-80.0,1201.0,650.0,1.0
0.1,2.5,-80.0,1171.0,726.0,1.0
0.1,2.5,-80.0,1062.0,805.0,1.0
0.1,2.5,-80.0,1345.0,483.0,1.0
0.1,2.5,-80.0,1295.0,619.0,1.0
0.1,2.5,-80.0,1109.0,850.0,1.0
0.1,2.5,-80.0,1775.0,386.0,1.0
0.1,2.5,-80.0,1142.0,578.0,1.0
0.1,2.5,-80.0,1038.0,706.0,1.0
0.1,2.5,-80.0,1082.0,675.0,1.0
0.1,2.5,-80.0,1009.0,777.0,1.0
0.1,2.5,-80.0,1083.0,626.0,1.0
0.1,2.6,-80.0,1210.0,642.0,1.0
0.1,2.6,-80.0,1328.0,555.0,1.0
0.1,2.6,-80.0,1104.0,789.0,1.0
0.1,2.6,-80.0,1168.0,706.0,1.0
0.1,2.6,-80.0,1218.0,737.0,1.0
0.1,2.6,-80.0,1118.0,682.0,1.0
0.1,2.6,-80.0,1121.0,834.0,1.0
0.1,2.6,-80.0,1124.0,690.0,1.0
0.1,2.6,-80.0,1249.0,714.0,1.0
0.1,2.6,-80.0,1085.0,701.0,1.0
0.1,2.6,-80.0,1084.0,849.0,1.0
0.1,2.6,-80.0,1242.0,607.0,1.0
0.1,2.6,-80.0,1286.0,679.0,1.0
0.1,2.6,-80.0,1149.0,725.0,1.0
0.1,2.6,-80.0,1171.0,764.0,1.0
0.1,2.6,-80.0,1167.0,783.0,1.0
0.1,2.6,-80.0,1253.0,614.0,1.0
0.1,2.6,-80.0,1312.0,651.0,1.0
0.1,2.6,-80.0,1069.0,721.0,1.0
0.1,2.6,-80.0,1190.0,755.0,1.0
0.15,0.1,-80.0,45.0,0.0,0.0
0.15,0.1,-80.0,54.0,0.0,0.0
0.15,0.1,-80.0,45.0,0.0,0.0
0.15,0.1,-80.0,50.0,0.0,0.0
0.15,0.1,-80.0,46.0,0.0,0.0
0.15,0.1,-80.0,41.0,0.0,0.0
0.15,0.1,-80.0,42.0,0.0,0.0
0.15,0.1,-80.0,51.0,0.0,0.0
0.15,0.1,-80.0,34.0,0.0,0.0
0.15,0.1,-80.0,46.0,0.0,0.0
0.15,0.1,-80.0,43.0,0.0,0.0
0.15,0.1,-80.0,53.0,0.0,0.0
0.15,0.1,-80.0,50.0,0.0,0.0
0.15,0.1,-80.0,60.0,0.0,0.0
0.15,0.1,-80.0,39.0,0.0,0.0
0.15,0.1,-80.0,39.0,0.0,0.0
0.15,0.1,-80.0,46.0,0.0,0.0
0.15,0.1,-80.0,42.0,0.0,0.0
0.15,0.1,-80.0,37.0,0.0,0.0
0.15,0.1,-80.0,51.0,0.0,0.0
0.15,0.15,-80.0,36.0,0.0,0.0
0.15,0.15,-80.0,40.0,0.0,0.0
0.15,0.15,-80.0,35.0,0.0,0.0
0.15,0.15,-80.0,37.0,0.0,0.0
0.15,0.15,-80.0,41.0,0.0,0.0
0.15,0.15,-80.0,45.0,0.0,0.0
0.15,0.15,-80.0,45.0,0.0,0.0
0.15,0.15,-80.0,41.0,0.0,0.0
0.15,0.15,-80.0,46.0,0.0,0.0
0.15,0.15,-80.0,47.0,0.0,0.0
0.15,0.15,-80.0,45.0,0.0,0.0
0.15,0.15,-80.0,51.0,0.0,0.0
0.15,0.15,-80.0,40.0,0.0,0.0
0.15,0.15,-80.0,38.0,0.0,0.0
0.15,0.15,-80.0,42.0,0.0,0.0
0.15,0.15,-80.0,50.0,0.0,0.0
0.15,0.15,-80.0,45.0,0.0,0.0
0.15,0.15,-80.0,38.0,0.0,0.0
0.15,0.15,-80.0,52.0,0.0,0.0
0.15,0.15,-80.0,38.0,0.0,0.0
0.15,0.2,-80.0,51.0,0.0,0.0
0.15,0.2,-80.0,40.0,0.0,0.0
0.15,0.2,-80.0,48.0,0.0,0.0
0.15,0.2,-80.0,49.0,0.0,0.0
0.15,0.2,-80.0,44.0,0.0,0.0
0.15,0.2,-80.0,52.0,0.0,0.0
0.15,0.2,-80.0,31.0,0.0,0.0
0.15,0.2,-80.0,44.0,0.0,0.0
0.15,0.2,-80.0,45.0,0.0,0.0
0.15,0.2,-80.0,53.0,0.0,0.0
0.15,0.2,-80.0,48.0,0.0,0.0
0.15,0.2,-80.0,37.0,0.0,0.0
0.15,0.2,-80.0,51.0,0.0,0.0
0.15,0.2,-80.0,49.0,0.0,0.0
0.15,0.2,-80.0,49.0,0.0,0.0
0.15,0.2,-80.0,46.0,0.0,0.0
0.15,0.2,-80.0,41.0,0.0,0.0
0.15,0.2,-80.0,50.0,0.0,0.0
0.15,0.2,-80.0,37.0,0.0,0.0
0.15,0.2,-80.0,50.0,0.0,0.0
0.15,0.25,-80.0,30.0,0.0,0.0
0.15,0.25,-80.0,38.0,0.0,0.0
0.15,0.25,-80.0,40.0,0.0,0.0
0.15,0.25,-80.0,42.0,0.0,0.0
0.15,0.25,-80.0,36.0,0.0,0.0
0.15,0.25,-80.0,47.0,0.0,0.0
0.15,0.25,-80.0,35.0,0.0,0.0
0.15,0.25,-80.0,43.0,0.0,0.0
0.15,0.25,-80.0,48.0,0.0,0.0
0.15,0.25,-80.0,48.0,0.0,0.0
0.15,0.25,-80.0,43.0,0.0,0.0
0.15,0.25,-80.0,35.0,0.0,0.0
0.15,0.25,-80.0,49.0,0.0,0.0
0.15,0.25,-80.0,51.0,0.0,0.0
0.15,0.25,-80.0,28.0,0.0,0.0
0.15,0.25,-80.0,43.0,0.0,0.0
0.15,0.25,-80.0,42.0,0.0,0.0
0.15,0.25,-80.0,41.0,0.0,0.0
0.15,0.25,-80.0,51.0,0.0,0.0
0.15,0.25,-80.0,45.0,0.0,0.0
0.15,0.3,-80.0,47.0,0.0,0.0
0.15,0.3,-80.0,56.0,0.0,0.0
0.15,0.3,-80.0,33.0,0.0,0.0
0.15,0.3,-80.0,47.0,0.0,0.0
0.15,0.3,-80.0,48.0,0.0,0.0
0.15,0.3,-80.0,52.0,0.0,0.0
0.15,0.3,-80.0,50.0,0.0,0.0
0.15,0.3,-80.0,52.0,0.0,0.0
0.15,0.3,-80.0,40.0,0.0,0.0
0.15,0.3,-80.0,45.0,0.0,0.0
0.15,0.3,-80.0,51.0,0.0,0.0
0.15,0.3,-80.0,37.0,0.0,0.0
0.15,0.3,-80.0,43.0,0.0,0.0
0.15,0.3,-80.0,47.0,0.0,0.0
0.15,0.3,-80.0,43.0,0.0,0.0
0.15,0.3,-80.0,42.0,0.0,0.0
0.15,0.3,-80.0,43.0,0.0,0.0
0.15,0.3,-80.0,47.0,0.0,0.0
0.15,0.3,-80.0,50.0,0.0,0.0
0.15,0.3,-80.0,48.0,0.0,0.0
0.15,0.35,-80.0,48.0,0.0,0.0
0.15,0.35,-80.0,57.0,0.0,0.0
0.15,0.35,-80.0,49.0,0.0,0.0
0.15,0.35,-80.0,49.0,0.0,0.0
0.15,0.35,-80.0,41.0,0.0,0.0
0.15,0.35,-80.0,42.0,0.0,0.0
0.15,0.35,-80.0,47.0,0.0,0.0
0.15,0.35,-80.0,46.0,0.0,0.0
0.15,0.35,-80.0,35.0,0.0,0.0
0.15,0.35,-80.0,44.0,0.0,0.0
0.15,0.35,-80.0,44.0,0.0,0.0
0.15,0.35,-80.0,53.0,0.0,0.0
0.15,0.35,-80.0,43.0,0.0,0.0
0.15,0.35,-80.0,50.0,0.0,0.0
0.15,0.35,-80.0,46.0,0.0,0.0
0.15,0.35,-80.0,38.0,0.0,0.0
0.15,0.35,-80.0,45.0,0.0,0.0
0.15,0.35,-80.0,47.0,0.0,0.0
0.15,0.35,-80.0,59.0,0.0,0.0
0.15,0.35,-80.0,47.0,0.0,0.0
0.15,0.4,-80.0,39.0,0.0,0.0
0.15,0.4,-80.0,52.0,0.0,0.0
0.15,0.4,-80.0,46.0,0.0,0.0
0.15,0.4,-80.0,45.0,0.0,0.0
0.15,0.4,-80.0,36.0,0.0,0.0
0.15,0.4,-80.0,36.0,0.0,0.0
0.15,0.4,-80.0,42.0,0.0,0.0
0.15,0.4,-80.0,38.0,0.0,0.0
0.15,0.4,-80.0,49.0,0.0,0.0
0.15,0.4,-80.0,64.0,0.0,0.0
0.15,0.4,-80.0,43.0,0.0,0.0
0.15,0.4,-80.0,50.0,0.0,0.0
0.15,0.4,-80.0,49.0,0.0,0.0
0.15,0.4,-80.0,61.0,0.0,0.0
0.15,0.4,-80.0,34.0,0.0,0.0
0.15,0.4,-80.0,51.0,0.0,0.0
0.15,0.4,-80.0,47.0,0.0,0.0
0.15,0.4,-80.0,35.0,0.0,0.0
0.15,0.4,-80.0,49.0,0.0,0.0
0.15,0.4,-80.0,43.0,0.0,0.0
0.15,0.45,-80.0,48.0,0.0,0.0
0.15,0.45,-80.0,54.0,0.0,0.0
0.15,0.45,-80.0,52.0,0.0,0.0
0.15,0.45,-80.0,43.0,0.0,0.0
0.15,0.45,-80.0,57.0,0.0,0.0
0.15,0.45,-80.0,41.0,0.0,0.0
0.15,0.45,-80.0,46.0,0.0,0.0
0.15,0.45,-80.0,42.0,0.0,0.0
0.15,0.45,-80.0,43.0,0.0,0.0
0.15,0.45,-80.0,44.0,0.0,0.0
0.15,0.45,-80.0,53.0,0.0,0.0
0.15,0.45,-80.0,36.0,0.0,0.0
0.15,0.45,-80.0,58.0,0.0,0.0
0.15,0.45,-80.0,39.0,0.0,0.0
0.15,0.45,-80.0,54.0,0.0,0.0
0.15,0.45,-80.0,42.0,0.0,0.0
0.15,0.45,-80.0,50.0,0.0,0.0
0.15,0.45,-80.0,48.0,0.0,0.0
0.15,0.45,-80.0,57.0,0.0,0.0
0.15,0.45,-80.0,53.0,0.0,0.0
0.15,0.5,-80.0,38.0,0.0,0.0
0.15,0.5,-80.0,55.0,0.0,0.0
0.15,0.5,-80.0,57.0,0.0,0.0
0.15,0.5,-80.0,56.0,0.0,0.0
0.15,0.5,-80.0,52.0,0.0,0.0
0.15,0.5,-80.0,57.0,0.0,0.0
0.15,0.5,-80.0,60.0,0.0,0.0
0.15,0.5,-80.0,51.0,0.0,0.0
0.15,0.5,-80.0,47.0,0.0,0.0
0.15,0.5,-80.0,45.0,0.0,0.0
0.15,0.5,-80.0,43.0,0.0,0.0
0.15,0.5,-80.0,44.0,0.0,0.0
0.15,0.5,-80.0,41.0,0.0,0.0
0.15,0.5,-80.0,44.0,0.0,0.0
0.15,0.5,-80.0,41.0,0.0,0.0
0.15,0.5,-80.0,53.0,0.0,0.0
0.15,0.5,-80.0,43.0,0.0,0.0
0.15,0.5,-80.0,43.0,0.0,0.0
0.15,0.5,-80.0,43.0,0.0,0.0
0.15,0.5,-80.0,41.0,0.0,0.0
0.15,0.55,-80.0,45.0,0.0,0.0
0.15,0.55,-80.0,52.0,0.0,0.0
0.15,0.55,-80.0,50.0,0.0,0.0
0.15,0.55,-80.0,31.0,0.0,0.0
0.15,0.55,-80.0,63.0,0.0,0.0
0.15,0.55,-80.0,41.0,0.0,0.0
0.15,0.55,-80.0,48.0,0.0,0.0
0.15,0.55,-80.0,42.0,0.0,0.0
0.15,0.55,-80.0,50.0,0.0,0.0
0.15,0.55,-80.0,58.0,0.0,0.0
0.15,0.55,-80.0,38.0,0.0,0.0
0.15,0.55,-80.0,46.0,0.0,0.0
0.15,0.55,-80.0,53.0,0.0,0.0
0.15,0.55,-80.0,51.0,0.0,0.0
0.15,0.55,-80.0,50.0,0.0,0.0
0.15,0.55,-80.0,59.0,0.0,0.0
0.15,0.55,-80.0,51.0,0.0,0.0
0.15,0.55,-80.0,39.0,0.0,0.0
0.15,0.55,-80.0,35.0,0.0,0.0
0.15,0.55,-80.0,53.0,0.0,0.0
0.15,0.6,-80.0,55.0,0.0,0.0
0.15,0.6,-80.0,56.0,0.0,0.0
0.15,0.6,-80.0,46.0,0.0,0.0
0.15,0.6,-80.0,59.0,0.0,0.0
0.15,0.6,-80.0,48.0,0.0,0.0
0.15,0.6,-80.0,59.0,0.0,0.0
0.15,0.6,-80.0,56.0,0.0,0.0
0.15,0.6,-80.0,52.0,0.0,0.0
0.15,0.6,-80.0,44.0,0.0,0.0
0.15,0.6,-80.0,55.0,0.0,0.0
0.15,0.6,-80.0,56.0,0.0,0.0
0.15,0.6,-80.0,31.0,0.0,0.0
0.15,0.6,-80.0,57.0,0.0,0.0
0.15,0.6,-80.0,36.0,0.0,0.0
0.15,0.6,-80.0,56.0,0.0,0.0
0.15,0.6,-80.0,57.0,0.0,0.0
0.15,0.6,-80.0,68.0,0.0,0.0
0.15,0.6,-80.0,48.0,0.0,0.0
0.15,0.6,-80.0,50.0,0.0,0.0
0.15,0.6,-80.0,55.0,0.0,0.0
0.15,0.62,-80.0,48.0,0.0,0.0
0.15,0.62,-80.0,45.0,0.0,0.0
0.15,0.62,-80.0,40.0,0.0,0.0
0.15,0.62,-80.0,55.0,0.0,0.0
0.15,0.62,-80.0,59.0,0.0,0.0
0.15,0.62,-80.0,54.0,0.0,0.0
0.15,0.62,-80.0,48.0,0.0,0.0
0.15,0.62,-80.0,54.0,0.0,0.0
0.15,0.62,-80.0,43.0,0.0,0.0
0.15,0.62,-80.0,60.0,0.0,0.0
0.15,0.62,-80.0,53.0,0.0,0.0
0.15,0.62,-80.0,53.0,0.0,0.0
0.15,0.62,-80.0,68.0,2.0,0.0
0.15,0.62,-80.0,69.0,0.0,0.0
0.15,0.62,-80.0,54.0,0.0,0.0
0.15,0.62,-80.0,55.0,0.0,0.0
0.15,0.62,-80.0,51.0,0.0,0.0
0.15,0.62,-80.0,49.0,0.0,0.0
0.15,0.62,-80.0,48.0,0.0,0.0
0.15,0.62,-80.0,38.0,0.0,0.0
