RI,c,hpV,rrp2spikeRatio,surviveBinary
0.2,0.5,-72.5,0.0,0.0
0.2,0.5,-72.5,0.0,0.0
0.2,0.5,-72.5,0.0,0.0
0.2,0.5,-72.5,0.015384615384615385,0.0
0.2,0.5,-72.5,0.0,0.0
0.2,0.5,-72.5,0.0,0.0
0.2,0.5,-72.5,0.0,0.0
0.2,0.5,-72.5,0.0,0.0
0.2,0.5,-72.5,0.0,0.0
0.2,0.5,-72.5,0.0,0.0
0.2,0.5,-72.5,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0136986301369863,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0125,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.011764705882352941,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.0,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.011363636363636364,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.015151515151515152,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.0,0.0
0.2,0.5,-73.5,0.013157894736842105,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.008130081300813009,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.012195121951219513,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.5,-74.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0273972602739726,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,1.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.004830917874396135,1.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0016366612111292963,1.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.06315789473684211,0.0
0.2,0.7,-71.0,0.05813953488372093,0.0
0.2,0.7,-71.0,0.004761904761904762,1.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0873015873015873,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0031847133757961785,1.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.013445378151260505,1.0
0.2,0.7,-71.0,0.023255813953488372,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.013888888888888888,1.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0032520325203252032,1.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.011764705882352941,0.0
0.2,0.7,-71.0,0.009615384615384616,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.010256410256410256,1.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0015625,1.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.0,0.0,0.0
0.2,0.7,-71.5,0.01,1.0
0.2,0.7,-71.5,0.46619217081850534,1.0
0.2,0.7,-71.5,0.003194888178913738,1.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0641025641025641,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0016474464579901153,1.0
0.2,0.7,-71.5,0.4962121212121212,1.0
0.2,0.7,-71.5,0.10909090909090909,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,1.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.05813953488372093,0.0
0.2,0.7,-71.5,0.004918032786885246,1.0
0.2,0.7,-71.5,0.4659498207885305,1.0
0.2,0.7,-71.5,0.4166666666666667,1.0
0.2,0.7,-71.5,0.008347245409015025,1.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0015432098765432098,1.0
0.2,0.7,-71.5,0.018518518518518517,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.013333333333333334,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.02702702702702703,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.003129890453834116,1.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.008169934640522876,1.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-71.5,0.0,0.0
0.2,0.7,-72.0,0.012048192771084338,0.0
0.2,0.7,-72.0,0.003246753246753247,1.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.001697792869269949,1.0
0.2,0.7,-72.0,0.053763440860215055,0.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.4493927125506073,1.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.03260869565217391,0.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.0016339869281045752,1.0
0.2,0.7,-72.0,0.06329113924050633,0.0
0.2,0.7,-72.0,0.05813953488372093,0.0
0.2,0.7,-72.0,0.010221465076660987,1.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.0049261083743842365,1.0
0.2,0.7,-72.0,0.0,1.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.009983361064891847,1.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.003246753246753247,1.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.024096385542168676,0.0
0.2,0.7,-72.0,0.00974025974025974,1.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.008305647840531562,1.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.010309278350515464,1.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.006968641114982578,1.0
0.2,0.7,-72.0,0.008103727714748784,1.0
0.2,0.7,-72.0,0.0,0.0
0.2,0.7,-72.0,0.011235955056179775,0.0
0.2,0.7,-72.0,0.029411764705882353,0.0
0.2,0.7,-72.0,0.0032520325203252032,1.0
0.2,0.7,-72.5,0.009868421052631578,1.0
0.2,0.7,-72.5,0.025,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.045454545454545456,0.0
0.2,0.7,-72.5,0.010869565217391304,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.05,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.021739130434782608,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.05,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0033112582781456954,1.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.041237113402061855,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0016835016835016834,1.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0065040650406504065,1.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.010309278350515464,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0375,0.0
0.2,0.7,-72.5,0.0015772870662460567,1.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.09016393442622951,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-72.5,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.009708737864077669,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.012658227848101266,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.04819277108433735,0.0
0.2,0.7,-73.0,0.0016207455429497568,1.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0017006802721088435,1.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0016835016835016834,1.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.02531645569620253,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.008064516129032258,0.0
0.2,0.7,-73.0,0.05194805194805195,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,1.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.003169572107765452,1.0
0.2,0.7,-73.0,0.0016233766233766235,1.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.06593406593406594,0.0
0.2,0.7,-73.0,0.0,0.0
0.2,0.7,-73.0,0.020202020202020204,0.0
0.2,0.7,-73.0,0.0034542314335060447,1.0
0.2,0.7,-73.5,0.025974025974025976,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.01282051282051282,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.010638297872340425,0.0
0.2,0.7,-73.5,0.004746835443037975,1.0
0.2,0.7,-73.5,0.003067484662576687,1.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.001589825119236884,1.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.01098901098901099,0.0
0.2,0.7,-73.5,0.001639344262295082,1.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.09734513274336283,0.0
0.2,0.7,-73.5,0.011764705882352941,0.0
0.2,0.7,-73.5,0.02,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.005905511811023622,1.0
0.2,0.7,-73.5,0.003194888178913738,1.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.04878048780487805,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.024390243902439025,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.003787878787878788,1.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.013333333333333334,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-73.5,0.044444444444444446,0.0
0.2,0.7,-73.5,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.012658227848101266,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0375,0.0
0.2,0.7,-74.0,0.03007518796992481,0.0
0.2,0.7,-74.0,0.013245033112582781,1.0
0.2,0.7,-74.0,0.04504504504504504,0.0
0.2,0.7,-74.0,0.022988505747126436,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0015503875968992248,1.0
0.2,0.7,-74.0,0.009523809523809525,0.0
0.2,0.7,-74.0,0.024390243902439025,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.003236245954692557,1.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.03333333333333333,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0033003300330033004,1.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.06666666666666667,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.046511627906976744,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.009900990099009901,1.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.0,0.0
0.2,0.7,-74.0,0.00322061191626409,1.0
0.2,1.0,-71.0,0.0,0.0
0.2,1.0,-71.0,0.005628517823639775,1.0
0.2,1.0,-71.0,0.017657992565055763,1.0
0.2,1.0,-71.0,0.6750700280112045,1.0
0.2,1.0,-71.0,0.0,0.0
0.2,1.0,-71.0,0.5028790786948176,1.0
0.2,1.0,-71.0,0.5513513513513514,1.0
0.2,1.0,-71.0,0.596401028277635,1.0
0.2,1.0,-71.0,0.7642045454545454,1.0
0.2,1.0,-71.0,0.6731843575418994,1.0
0.2,1.0,-71.0,0.005302226935312832,1.0
0.2,1.0,-71.0,0.5775862068965517,1.0
0.2,1.0,-71.0,0.003693444136657433,1.0
0.2,1.0,-71.0,0.6750700280112045,1.0
0.2,1.0,-71.0,0.027153558052434457,1.0
0.2,1.0,-71.0,0.0,0.0
0.2,1.0,-71.0,0.6552631578947369,1.0
0.2,1.0,-71.0,0.0,0.0
0.2,1.0,-71.0,0.0,0.0
0.2,1.0,-71.0,0.7346938775510204,1.0
0.2,1.0,-71.0,0.005221932114882507,1.0
0.2,1.0,-71.0,0.017699115044247787,0.0
0.2,1.0,-71.0,0.005571030640668524,1.0
0.2,1.0,-71.0,0.7261904761904762,1.0
0.2,1.0,-71.0,0.5,1.0
0.2,1.0,-71.0,0.547945205479452,1.0
0.2,1.0,-71.0,0.6845070422535211,1.0
0.2,1.0,-71.0,0.5598885793871866,1.0
0.2,1.0,-71.0,0.6713091922005571,1.0
0.2,1.0,-71.0,0.6882022471910112,1.0
0.2,1.0,-71.0,0.6827195467422096,1.0
0.2,1.0,-71.0,0.7487046632124352,1.0
0.2,1.0,-71.0,0.004757373929590866,1.0
0.2,1.0,-71.0,0.6737967914438503,1.0
0.2,1.0,-71.0,0.6452442159383034,1.0
0.2,1.0,-71.0,0.0025906735751295338,1.0
0.2,1.0,-71.0,0.0,0.0
0.2,1.0,-71.0,0.0024958402662229617,1.0
0.2,1.0,-71.0,0.006156552330694811,1.0
0.2,1.0,-71.0,0.7109826589595376,1.0
0.2,1.0,-71.0,0.6382428940568475,1.0
0.2,1.0,-71.0,0.0,0.0
0.2,1.0,-71.0,0.5677749360613811,1.0
0.2,1.0,-71.0,0.0,0.0
0.2,1.0,-71.0,0.006398537477148081,1.0
0.2,1.0,-71.0,0.7578947368421053,1.0
0.2,1.0,-71.0,0.0054249547920434,1.0
0.2,1.0,-71.0,0.008342022940563087,1.0
0.2,1.0,-71.0,0.006566604127579738,1.0
0.2,1.0,-71.0,0.59375,1.0
0.2,1.0,-71.5,0.6467236467236467,1.0
0.2,1.0,-71.5,0.0009363295880149813,1.0
0.2,1.0,-71.5,0.696969696969697,1.0
0.2,1.0,-71.5,0.6281690140845071,1.0
0.2,1.0,-71.5,0.006396588486140725,1.0
0.2,1.0,-71.5,0.0017211703958691911,1.0
0.2,1.0,-71.5,0.0,0.0
0.2,1.0,-71.5,0.5668316831683168,1.0
0.2,1.0,-71.5,0.6894409937888198,1.0
0.2,1.0,-71.5,0.003568242640499554,1.0
0.2,1.0,-71.5,0.6829896907216495,1.0
0.2,1.0,-71.5,0.6037735849056604,1.0
0.2,1.0,-71.5,0.0028222013170272815,1.0
0.2,1.0,-71.5,0.0048828125,1.0
0.2,1.0,-71.5,0.7912621359223301,1.0
0.2,1.0,-71.5,0.5012787723785166,1.0
0.2,1.0,-71.5,0.6324786324786325,1.0
0.2,1.0,-71.5,0.006481481481481481,1.0
0.2,1.0,-71.5,0.42424242424242425,1.0
0.2,1.0,-71.5,0.0008628127696289905,1.0
0.2,1.0,-71.5,0.006535947712418301,1.0
0.2,1.0,-71.5,0.5508021390374331,1.0
0.2,1.0,-71.5,0.0026362038664323375,1.0
0.2,1.0,-71.5,0.0017905102954341987,1.0
0.2,1.0,-71.5,0.003798670465337132,1.0
0.2,1.0,-71.5,0.6988235294117647,1.0
0.2,1.0,-71.5,0.5391923990498813,1.0
0.2,1.0,-71.5,0.7132530120481928,1.0
0.2,1.0,-71.5,0.0,0.0
0.2,1.0,-71.5,0.008403361344537815,1.0
0.2,1.0,-71.5,0.011288805268109126,1.0
0.2,1.0,-71.5,0.00547645125958379,1.0
0.2,1.0,-71.5,0.0,0.0
0.2,1.0,-71.5,0.5994550408719346,1.0
0.2,1.0,-71.5,0.006439742410303588,1.0
0.2,1.0,-71.5,0.6385869565217391,1.0
0.2,1.0,-71.5,0.0,0.0
0.2,1.0,-71.5,0.6320224719101124,1.0
0.2,1.0,-71.5,0.6253443526170799,1.0
0.2,1.0,-71.5,0.6550724637681159,1.0
0.2,1.0,-71.5,0.0019102196752626551,1.0
0.2,1.0,-71.5,0.7325905292479109,1.0
0.2,1.0,-71.5,0.0,0.0
0.2,1.0,-71.5,0.5148514851485149,1.0
0.2,1.0,-71.5,0.6491228070175439,1.0
0.2,1.0,-71.5,0.004633920296570899,1.0
0.2,1.0,-71.5,0.5408970976253298,1.0
0.2,1.0,-71.5,0.0017421602787456446,1.0
0.2,1.0,-71.5,0.0008726003490401396,1.0
0.2,1.0,-71.5,0.6445086705202312,1.0
0.2,1.0,-72.0,0.0009107468123861566,1.0
0.2,1.0,-72.0,0.0,0.0
0.2,1.0,-72.0,0.569364161849711,1.0
