RI,c,hpV,rrp2rest,rrp2spike,surviveBinary
0.1,1.0,-71.5,38.0,0.0,0.0
0.1,1.0,-71.5,1012.0,1.0,1.0
0.1,1.0,-71.5,171.0,157.0,1.0
0.1,1.0,-72.0,39.0,0.0,0.0
0.1,1.0,-72.0,92.0,205.0,1.0
0.1,1.0,-72.0,187.0,242.0,1.0
0.1,1.0,-72.0,96.0,186.0,1.0
0.1,1.0,-72.0,1023.0,3.0,1.0
0.1,1.0,-72.0,32.0,0.0,0.0
0.1,1.0,-72.0,32.0,0.0,0.0
0.1,1.0,-72.0,40.0,0.0,0.0
0.1,1.0,-72.0,32.0,0.0,0.0
0.1,1.0,-72.0,43.0,0.0,0.0
0.1,1.0,-72.5,51.0,0.0,0.0
0.1,1.0,-72.5,50.0,0.0,0.0
0.1,1.0,-72.5,44.0,0.0,0.0
0.1,1.0,-72.5,32.0,0.0,0.0
0.1,1.0,-72.5,49.0,0.0,0.0
0.1,1.0,-72.5,36.0,0.0,0.0
0.1,1.0,-72.5,51.0,0.0,0.0
0.1,1.0,-72.5,48.0,2.0,0.0
0.1,1.0,-72.5,29.0,0.0,0.0
0.1,1.0,-72.5,38.0,0.0,0.0
0.1,1.0,-73.0,35.0,0.0,0.0
0.1,1.0,-73.0,29.0,0.0,0.0
0.1,1.0,-73.0,998.0,3.0,1.0
0.1,1.0,-73.0,42.0,0.0,0.0
0.1,1.0,-73.0,51.0,0.0,0.0
0.1,1.0,-73.0,29.0,0.0,0.0
0.1,1.0,-73.0,26.0,0.0,0.0
0.1,1.0,-73.0,1024.0,2.0,1.0
0.1,1.0,-73.0,41.0,0.0,0.0
0.1,1.0,-73.0,86.0,286.0,1.0
0.1,1.0,-73.5,883.0,5.0,1.0
0.1,1.0,-73.5,988.0,2.0,1.0
0.1,1.0,-73.5,56.0,0.0,0.0
0.1,1.0,-73.5,1109.0,1.0,1.0
0.1,1.0,-73.5,136.0,195.0,1.0
0.1,1.0,-73.5,34.0,0.0,0.0
0.1,1.0,-73.5,1007.0,1.0,1.0
0.1,1.0,-73.5,75.0,228.0,1.0
0.1,1.0,-73.5,49.0,0.0,0.0
0.1,1.0,-73.5,66.0,0.0,0.0
0.1,1.0,-74.0,105.0,174.0,1.0
0.1,1.0,-74.0,18.0,0.0,0.0
0.1,1.0,-74.0,18.0,0.0,0.0
0.1,1.0,-74.0,42.0,0.0,0.0
0.1,1.0,-74.0,24.0,0.0,0.0
0.1,1.0,-74.0,1033.0,9.0,1.0
0.1,1.0,-74.0,975.0,3.0,1.0
0.1,1.0,-74.0,56.0,0.0,0.0
0.1,1.0,-74.0,116.0,181.0,1.0
0.1,1.0,-74.0,34.0,0.0,0.0
0.1,1.0,-74.5,993.0,0.0,1.0
0.1,1.0,-74.5,47.0,0.0,0.0
0.1,1.0,-74.5,28.0,0.0,0.0
0.1,1.0,-74.5,965.0,12.0,1.0
0.1,1.0,-74.5,33.0,0.0,0.0
0.1,1.0,-74.5,37.0,0.0,0.0
0.1,1.0,-74.5,125.0,139.0,1.0
0.1,1.0,-74.5,33.0,0.0,0.0
0.1,1.0,-74.5,105.0,154.0,1.0
0.1,1.0,-74.5,42.0,0.0,0.0
0.1,1.0,-75.0,51.0,0.0,0.0
0.1,1.0,-75.0,44.0,0.0,0.0
0.1,1.0,-75.0,1003.0,2.0,1.0
0.1,1.0,-75.0,40.0,0.0,0.0
0.1,1.0,-75.0,112.0,262.0,1.0
0.1,1.0,-75.0,42.0,0.0,0.0
0.1,1.0,-75.0,52.0,0.0,0.0
0.1,1.0,-75.0,30.0,0.0,0.0
0.1,1.0,-75.0,43.0,0.0,0.0
0.1,1.0,-75.0,1067.0,8.0,1.0
0.1,1.2,-71.0,1220.0,19.0,1.0
0.1,1.2,-71.0,66.0,309.0,1.0
0.1,1.2,-71.0,28.0,0.0,0.0
0.1,1.2,-71.0,134.0,502.0,1.0
0.1,1.2,-71.0,1291.0,28.0,1.0
0.1,1.2,-71.0,44.0,0.0,0.0
0.1,1.2,-71.0,143.0,266.0,1.0
0.1,1.2,-71.0,234.0,398.0,1.0
0.1,1.2,-71.0,152.0,275.0,1.0
0.1,1.2,-71.0,1317.0,13.0,1.0
0.1,1.2,-71.5,186.0,259.0,1.0
0.1,1.2,-71.5,158.0,316.0,1.0
0.1,1.2,-71.5,41.0,0.0,0.0
0.1,1.2,-71.5,1254.0,13.0,1.0
0.1,1.2,-71.5,116.0,384.0,1.0
0.1,1.2,-71.5,1245.0,6.0,1.0
0.1,1.2,-71.5,41.0,1.0,0.0
0.1,1.2,-71.5,1239.0,4.0,1.0
0.1,1.2,-71.5,179.0,271.0,1.0
0.1,1.2,-71.5,20.0,0.0,0.0
0.1,1.2,-72.0,1169.0,7.0,1.0
0.1,1.2,-72.0,28.0,0.0,0.0
0.1,1.2,-72.0,1278.0,6.0,1.0
0.1,1.2,-72.0,71.0,501.0,1.0
0.1,1.2,-72.0,53.0,0.0,0.0
0.1,1.2,-72.0,366.0,346.0,1.0
0.1,1.2,-72.0,205.0,273.0,1.0
0.1,1.2,-72.0,36.0,0.0,0.0
0.1,1.2,-72.0,45.0,0.0,0.0
0.1,1.2,-72.0,56.0,285.0,1.0
0.1,1.2,-72.5,35.0,0.0,0.0
0.1,1.2,-72.5,33.0,0.0,0.0
0.1,1.2,-72.5,65.0,283.0,1.0
0.1,1.2,-72.5,61.0,0.0,0.0
0.1,1.2,-72.5,1276.0,5.0,1.0
0.1,1.2,-72.5,1216.0,6.0,1.0
0.1,1.2,-72.5,55.0,291.0,1.0
0.1,1.2,-72.5,107.0,391.0,1.0
0.1,1.2,-72.5,41.0,0.0,0.0
0.1,1.2,-72.5,1142.0,57.0,1.0
0.1,1.2,-73.0,127.0,293.0,1.0
0.1,1.2,-73.0,34.0,0.0,0.0
0.1,1.2,-73.0,66.0,265.0,1.0
0.1,1.2,-73.0,1231.0,8.0,1.0
0.1,1.2,-73.0,48.0,0.0,0.0
0.1,1.2,-73.0,1263.0,8.0,1.0
0.1,1.2,-73.0,237.0,258.0,1.0
0.1,1.2,-73.0,1231.0,10.0,1.0
0.1,1.2,-73.0,31.0,0.0,0.0
0.1,1.2,-73.0,122.0,416.0,1.0
0.1,1.2,-73.5,51.0,0.0,0.0
0.1,1.2,-73.5,1282.0,4.0,1.0
0.1,1.2,-73.5,37.0,0.0,0.0
0.1,1.2,-73.5,34.0,0.0,0.0
0.1,1.2,-73.5,97.0,257.0,1.0
0.1,1.2,-73.5,227.0,291.0,1.0
0.1,1.2,-73.5,38.0,0.0,0.0
0.1,1.2,-73.5,32.0,0.0,0.0
0.1,1.2,-73.5,31.0,0.0,0.0
0.1,1.2,-73.5,27.0,0.0,0.0
0.1,1.2,-74.0,193.0,218.0,1.0
0.1,1.2,-74.0,1242.0,11.0,1.0
0.1,1.2,-74.0,963.0,13.0,1.0
0.1,1.2,-74.0,46.0,0.0,0.0
0.1,1.2,-74.0,441.0,160.0,1.0
0.1,1.2,-74.0,85.0,246.0,1.0
0.1,1.2,-74.0,41.0,0.0,0.0
0.1,1.2,-74.0,125.0,249.0,1.0
0.1,1.2,-74.0,177.0,263.0,1.0
0.1,1.2,-74.0,1251.0,12.0,1.0
0.1,1.2,-74.5,40.0,0.0,0.0
0.1,1.2,-74.5,57.0,0.0,0.0
0.1,1.2,-74.5,43.0,0.0,0.0
0.1,1.2,-74.5,37.0,0.0,0.0
0.1,1.2,-74.5,1247.0,7.0,1.0
0.1,1.2,-74.5,1254.0,5.0,1.0
0.1,1.2,-74.5,53.0,0.0,0.0
0.1,1.2,-74.5,293.0,297.0,1.0
0.1,1.2,-74.5,26.0,0.0,0.0
0.1,1.2,-74.5,119.0,218.0,1.0
0.1,1.2,-75.0,40.0,0.0,0.0
0.1,1.2,-75.0,273.0,216.0,1.0
0.1,1.2,-75.0,35.0,0.0,0.0
0.1,1.2,-75.0,191.0,242.0,1.0
0.1,1.2,-75.0,128.0,236.0,1.0
0.1,1.2,-75.0,1213.0,8.0,1.0
0.1,1.2,-75.0,234.0,291.0,1.0
0.1,1.2,-75.0,1265.0,4.0,1.0
0.1,1.2,-75.0,35.0,0.0,0.0
0.1,1.2,-75.0,1252.0,6.0,1.0
