from,to,connPhi,connPsi1,connPsi2
ADAL,CEPDR,-3.49946933062711,-0,-0
ADAL,CEPVL,-1.74683164095586,-0,-0
ADAL,CEPVR,-1.47346857745106,-0,-0
ADAL,DA01,0.086627052656695,0,0
ADAL,DA02,-1.76968322849825,-0,-0
ADAL,DA03,2.74433766957191,0,0
ADAL,DA04,2.11958714318462,0,0
ADAL,AFDR,-1.55982183679589,-0,-0
ADAL,DA05,-2.41254404839492,-0,-0
ADAL,DA06,0.00124483716899704,0,0
ADAL,DA07,0.199879237723508,0,0
ADAL,DA08,2.01379300375083,0,0
ADAL,DA09,0.984573503965294,0,0
ADAL,DB01,0.825254077215504,0,0
ADAL,DB02,1.22602005076078,0,0
ADAL,DB03,0.296730429734453,0,0
ADAL,DB04,1.42848886830143,0,0
ADAL,DB05,0.940532771855942,0,0
ADAR,ADAL,-43.3879704076539,0,0
ADAR,ADAR,-5323.58693597013,-1,-1
ADAR,AIAL,7.76623606259182,1,0
ADAR,DB06,2.20135176408075,0,0
ADAR,DB07,3.51534747765436,0,0
ADAR,DD01,1.68043589606714,0,0
ADAR,DD02,4.32250545457646,-0,-0
ADAR,DD03,4.70456483557973,-0,-0
ADAR,DD04,0.388920377177783,0,0
ADAR,DD05,-6.81984901564465,-1,-1
ADAR,DD06,2.18647476935985,0,0
ADAR,DVA,-2.03736544386993,-0,-0
ADAR,DVB,6.97491081346107,-0,-0
ADAR,AIAR,-7.84695448824368,-1,-0
ADAR,DVC,1.92819940429581,0,0
ADAR,FLPL,2.6264208655266,0,0
ADAR,FLPR,-1.47462649823683,-0,-0
ADAR,HSNL,17.943343975222,1,1
ADAR,HSNR,-2.87841300791661,0,0
ADAR,IL1DL,4.98075054850415,1,0
ADAR,IL1DR,4.24858054045944,0,0
ADAR,IL1L,1.25025428640947,0,0
ADAR,IL1R,-6.21153494060309,-1,-1
ADAR,IL1VL,-1.9527378637049,-0,-0
ADAR,AIBL,6.30580891932004,1,0
ADAR,IL1VR,-3.89632599226206,-1,-0
ADAR,IL2DL,1.12679924134591,0,0
ADAR,IL2DR,-0.723168915292263,-0,-0
ADAR,IL2L,-0.663438611863967,0,0
