from,to,connWeight
SMBDR,SDQL,-1.24541927877261
SMBDR,SDQR,0.521890613887001
SMBDR,AIZR,2.27246169768644
SMBDR,SIADL,0.205221866333615
SMBDR,SIADR,2.46506529694541
SMBDR,SIAVL,0.91246147697384
SMBDR,SIAVR,0.804666238435137
SMBDR,SIBDL,-0.196257283671305
SMBDR,SIBDR,0.971845121783527
SMBDR,SIBVL,0.272522730425088
SMBDR,SIBVR,1.70112759138747
SMBDR,SMBDL,-1.22165484947102
SMBDR,SMBDR,-17.9263908712047
SMBDR,ALA,0.563182343805032
SMBDR,SMBVL,-0.633471155770947
SMBDR,SMBVR,0.564807492649322
SMBDR,SMDDL,-0.184493977592473
SMBDR,SMDDR,1.91087589849756
SMBDR,SMDVL,0.619201905624614
SMBDR,SMDVR,1.91039367253274
SMBDR,URADL,-0.424570182381726
SMBDR,URADR,0.563664321824942
SMBDR,URAVL,0.457859986921598
SMBDR,URAVR,-0.0255241933790752
SMBDR,ALML,0.810182678230341
SMBDR,URBL,-0.404384038370215
SMBDR,URBR,-0.518611458255494
SMBDR,URXL,0.289996865774426
SMBDR,URXR,-0.446148936864141
SMBDR,URYDL,-0.324228251536582
SMBDR,URYDR,0.207966018497969
SMBDR,URYVL,-0.345630304771413
SMBDR,URYVR,0.372329063434342
SMBDR,VA01,0.260384808829567
SMBDR,VA02,0.12766562257262
SMBDR,ALMR,0.00947588654996238
SMBDR,VA03,0.184989260626999
SMBDR,VA04,0.123568803718528
SMBDR,VA05,0.411593181963826
SMBDR,VA06,-0.0733004661757968
SMBDR,VA07,0.131007561059253
SMBDR,VA08,0.380634252114304
SMBDR,VA09,-0.0724614889045708
SMBDR,VA10,-0.0639933832519842
SMBDR,VA11,0.120930004987693
SMBDR,VA12,0.0749119649386498
SMBDR,ALNL,3.75104816686391
SMBDR,VB01,0.331170305156494
SMBDR,VB02,-0.151724973002464
SMBDR,VB03,-0.132979595712676
SMBDR,VB04,-0.0897645359810616
SMBDR,VB05,-0.0481198277241671
SMBDR,VB06,0.205619296233398
SMBDR,VB07,-0.0215356669928903
SMBDR,VB08,0.0233516752771097
SMBDR,VB09,-0.0038114735133867
SMBDR,VB10,-0.0549238864848427
SMBDR,ALNR,1.48569992987225
SMBDR,VB11,0.0896172934246835
SMBDR,VC01,-0.0766567574198984
SMBDR,VC02,-0.142424678854616
SMBDR,VC03,-1.61523358394885
SMBDR,VC04,0.242318923583666
SMBDR,VC05,1.65133868032556
SMBDR,VD01,0.747939935128375
SMBDR,VD02,-0.254942250473915
SMBDR,VD03,0.0179637598032807
SMBDR,VD04,-0.665982153854028
SMBDR,AQR,-0.090575047139558
SMBDR,VD05,-0.215084688907315
SMBDR,VD06,-0.0169456206983652
SMBDR,VD07,-0.337687184613681
SMBDR,VD08,-0.267125941254653
SMBDR,VD09,-0.0510422965134066
SMBDR,VD10,0.170308692173839
SMBDR,VD11,0.00346657753715675
SMBDR,VD12,0.21560721781532
SMBDR,VD13,0.338463146215549
SMBDR,AS01,0.173931856715127
SMBDR,AS02,0.468289071205941
SMBDR,ADER,0.296189505572353
SMBDR,AS03,-0.274042082868629
SMBDR,AS04,0.380312334748251
SMBDR,AS05,-0.119121417299502
SMBDR,AS06,-0.119267897891485
SMBDR,AS07,-0.896593453940625
SMBDR,AS08,-1.25523033425177
SMBDR,AS09,-2.86936769900245
SMBDR,AS10,0.360143761061786
SMBDR,AS11,0.193309306730134
SMBDR,ASEL,-0.679128358761294
SMBDR,ADFL,0.247545330327043
SMBDR,ASER,-0.131291975144272
SMBDR,ASGL,0.0181573585511723
SMBDR,ASGR,0.602640970277243
SMBDR,ASHL,0.407088954760802
SMBDR,ASHR,0.717673804861513
SMBDR,ASIL,-0.0937327961345679
SMBDR,ASIR,-0.0326791465970628
SMBDR,ASJL,-0.141955552643157
SMBDR,ASJR,0.370463072777269
SMBDR,ASKL,-0.747748075190688
SMBDR,ADFR,-0.308264901159922
SMBDR,ASKR,0.189201932791828
SMBDR,AUAL,-0.454081271886668
SMBDR,AUAR,0.850251895141164
SMBDR,AVAL,0.103397197900034
SMBDR,AVAR,0.0456469420150362
SMBDR,AVBL,0.811776932713667
SMBDR,AVBR,-0.128330324103535
SMBDR,AVDL,0.85295621936563
SMBDR,AVDR,-0.143167780357251
SMBDR,AVEL,0.903651455396866
SMBDR,ADLL,0.723227866193805
SMBDR,AVER,-0.219264633989014
SMBDR,AVFL,-0.0381727775000447
SMBDR,AVFR,-0.460506476006692
SMBDR,AVG,0.140899071751138
SMBDR,AVHL,-0.432971564258548
SMBDR,AVHR,-0.508758571597521
SMBDR,AVJL,0.693591921775835
SMBDR,AVJR,0.340127943174456
SMBDR,AVKL,2.03966783847728
SMBDR,AVKR,0.880881271620227
SMBDR,ADLR,-0.957628545009207
SMBDR,AVL,-0.515555152174335
SMBDR,AVM,-0.147065775284294
SMBDR,AWAL,0.555713694881402
SMBDR,AWAR,0.175793344775058
SMBDR,AWBL,0.610103749417937
SMBDR,AWBR,0.284356477052793
SMBDR,AWCL,0.628071744093702
SMBDR,AWCR,0.133852233787074
SMBDR,BAGL,0.446268484148159
SMBDR,BAGR,-0.169270805917915
SMBDR,AFDL,0.0464085299348154
SMBDR,BDUL,-0.482847583605986
SMBDR,BDUR,-0.77565129854604
SMBDR,CEPDL,0.2009216321074
SMBDR,CEPDR,1.31287429520599
SMBDR,CEPVL,0.0481170551904548
SMBDR,CEPVR,1.1052784509155
SMBDR,DA01,0.221560638786419
SMBDR,DA02,-0.120672517877172
SMBDR,DA03,-0.0308919862984144
SMBDR,DA04,0.267801573092885
SMBDR,AFDR,0.99429750707885
SMBDR,DA05,0.0452242733170689
SMBDR,DA06,-0.0511203300693025
SMBDR,DA07,-0.235291600135236
SMBDR,DA08,0.576387592535263
SMBDR,DA09,-0.2003163469924
SMBDR,DB01,-0.0496718641694079
SMBDR,DB02,0.220211532721509
SMBDR,DB03,-0.339694903566771
SMBDR,DB04,-0.0229074721199502
SMBDR,DB05,-0.0428858884405404
ALA,ADAL,-2.0536408161853
ALA,ADAR,-1.01251310056065
ALA,AIAL,-2.72816911457184
ALA,DB06,-0.0131556567638638
ALA,DB07,-0.177177881145148
ALA,DD01,0.748747281738537
ALA,DD02,0.0862799606497898
ALA,DD03,0.594202093819409
ALA,DD04,0.0281491445039245
ALA,DD05,-0.124021321591483
ALA,DD06,-0.35647998465094
ALA,DVA,0.587311103854346
ALA,DVB,0.00697904219727469
ALA,AIAR,-0.564135574865635
ALA,DVC,-0.909818206714645
ALA,FLPL,0.130031567134766
ALA,FLPR,0.266264369015269
ALA,HSNL,-2.17908695820428
ALA,HSNR,-0.499827508798164
ALA,IL1DL,-0.346246904580834
ALA,IL1DR,0.432862138933519
ALA,IL1L,-0.354886367512555
ALA,IL1R,0.358935716458556
ALA,IL1VL,-0.466544431621987
ALA,AIBL,0.142065979342272
ALA,IL1VR,0.318954506265941
ALA,IL2DL,0.0339379515887689
ALA,IL2DR,0.145501088298174
ALA,IL2L,0.046348970781757
ALA,IL2R,0.445384993781453
ALA,IL2VL,0.130102301849739
ALA,IL2VR,0.0887354413426253
ALA,LUAL,-0.0490234376005434
ALA,LUAR,-0.247631954579976
ALA,OLLL,0.167016916587123
ALA,AIBR,-1.25466454802723
ALA,OLLR,-0.407531026811366
ALA,OLQDL,-0.131864723967569
ALA,OLQDR,0.306446257150852
ALA,OLQVL,0.0392732909180028
ALA,OLQVR,-0.542119580400093
ALA,PDA,0.0816140034219209
ALA,PDB,-0.0273642585035625
ALA,PDEL,0.119382562837701
ALA,PDER,0.0956908107414888
ALA,PHAL,-0.0189849605001632
ALA,AIML,-2.95910317324119
ALA,PHAR,-0.20860251008538
ALA,PHBL,0.266760612195332
ALA,PHBR,0.175166856454136
ALA,PHCL,-0.0357723753624763
ALA,PHCR,-0.49765863188377
ALA,PLML,0.0843817523195903
ALA,PLMR,-0.0526382994253271
ALA,PLNL,-0.0505765952727393
ALA,PLNR,-0.0503974770346539
ALA,PQR,0.0350748571263891
ALA,AIMR,-1.04798467644041
ALA,PVCL,0.151774669790872
ALA,PVCR,0.426430715286543
ALA,PVDL,0.122677375493127
ALA,PVDR,-0.24467987150464
ALA,PVM,-0.154442338293461
ALA,PVNL,-0.337525771553641
ALA,PVNR,0.0514004305882749
ALA,PVPL,0.120035823158641
ALA,PVPR,0.000128043185606788
ALA,PVQL,0.696510276231415
ALA,AINL,-0.244710447751167
ALA,PVQR,0.508232175090716
ALA,PVR,-0.126606724248808
ALA,PVT,-0.546125745827447
ALA,PVWL,0.119135302958619
ALA,PVWR,-0.119795157971152
ALA,RIAL,-0.0580238967038092
ALA,RIAR,1.27607975902217
ALA,RIBL,-0.293416524289497
ALA,RIBR,-0.14029574167669
ALA,RICL,-2.41035755421174
ALA,AINR,-0.336707550540031
ALA,RICR,-2.89590154903956
ALA,RID,1.1137823778802
ALA,RIFL,-2.22610941430298
ALA,RIFR,-1.79013042994739
ALA,RIGL,-0.653473029239721
ALA,RIGR,-0.532037698348389
ALA,RIH,-2.08600176123044
ALA,RIML,0.00275623563510279
ALA,RIMR,0.945399763484065
ALA,RIPL,-1.27997232440156
ALA,AIYL,-0.0196122969445876
ALA,RIPR,-3.48439470004859
ALA,RIR,-1.58199164575642
ALA,RIS,-0.480158218752692
ALA,RIVL,0.0841598124540772
ALA,RIVR,0.321799642077935
ALA,RMDDL,-0.371535606343675
ALA,RMDDR,0.112095471003024
ALA,RMDL,1.2707290564602
ALA,RMDR,0.447708965269391
ALA,RMDVL,0.04597287600662
ALA,AIYR,-1.09120051152811
ALA,RMDVR,-0.371402763418017
ALA,RMED,0.649493037460491
ALA,RMEL,0.592936798867103
ALA,RMER,-1.54772159576994
ALA,RMEV,0.328669605280922
ALA,RMFL,-1.59719430703752
ALA,RMFR,0.0576106930211142
ALA,RMGL,0.584060168688552
ALA,RMGR,-1.53875467431002
ALA,RMHL,-1.51630756116845
ALA,ADEL,-0.26662160049711
ALA,AIZL,-1.171484768506
ALA,RMHR,-2.11018114906837
ALA,SAADL,0.226619685336837
ALA,SAADR,0.407878642895351
ALA,SAAVL,0.324720358198421
ALA,SAAVR,-0.100585639162012
ALA,SABD,-0.862603052782063
ALA,SABVL,-0.0936806389406124
ALA,SABVR,-0.401876625750041
ALA,SDQL,0.0748541621830609
ALA,SDQR,0.0383377357802617
ALA,AIZR,-0.811951759067868
ALA,SIADL,-0.204914265240027
ALA,SIADR,0.0782290483842871
ALA,SIAVL,1.93153973616788
ALA,SIAVR,-0.556993102099955
ALA,SIBDL,-1.21700746887871
ALA,SIBDR,-0.186898884377051
ALA,SIBVL,-0.46012508443817
ALA,SIBVR,0.141905562953724
ALA,SMBDL,0.956558071331999
ALA,SMBDR,0.33284100246018
ALA,ALA,-12.7790934647831
ALA,SMBVL,0.689117058283054
ALA,SMBVR,-0.578740598914308
ALA,SMDDL,0.498124313009362
ALA,SMDDR,0.711019315583759
ALA,SMDVL,0.191419233325164
ALA,SMDVR,0.809512647814727
ALA,URADL,-0.603467474278849
ALA,URADR,-0.52178692194252
ALA,URAVL,0.0378672874169652
ALA,URAVR,0.0154785850881522
ALA,ALML,0.247399993000583
ALA,URBL,-0.389940048823574
ALA,URBR,-0.696678063750936
ALA,URXL,-0.0263012355752095
ALA,URXR,-0.337571333559262
ALA,URYDL,-0.659329464023425
ALA,URYDR,-0.211321032090995
ALA,URYVL,0.136634793999723
ALA,URYVR,0.536610954467221
ALA,VA01,-0.0698206144928823
ALA,VA02,0.0531786512058838
ALA,ALMR,-0.0544512239974619
ALA,VA03,0.0156577532057695
ALA,VA04,0.353176666365028
ALA,VA05,0.13945306032582
ALA,VA06,-0.0906378870226133
ALA,VA07,0.490706412243623
ALA,VA08,0.139441027557437
ALA,VA09,0.317165703975168
ALA,VA10,0.381589273119167
ALA,VA11,0.187166705443306
ALA,VA12,0.17119522725498
ALA,ALNL,-1.16405899885062
ALA,VB01,-0.0477550144002975
ALA,VB02,-0.110130859049566
ALA,VB03,0.183000670267872
ALA,VB04,-0.155724761373592
ALA,VB05,-0.0227684378040413
ALA,VB06,0.104163968447723
ALA,VB07,0.102603328309536
ALA,VB08,-0.109777242155391
ALA,VB09,0.0214021695487724
ALA,VB10,-0.0514029431470171
ALA,ALNR,-1.22560602504594
ALA,VB11,-0.0528036645767069
ALA,VC01,-1.41523274695653
ALA,VC02,0.725902448725989
ALA,VC03,0.434327152430689
ALA,VC04,0.155265113710098
ALA,VC05,-2.28865235919271
ALA,VD01,-0.0758952287513655
ALA,VD02,0.180464165045463
ALA,VD03,-0.081155272773479
ALA,VD04,0.0543767720321104
ALA,AQR,-0.30237555394585
ALA,VD05,0.377660404859155
ALA,VD06,-0.331474782294527
ALA,VD07,-0.122805675091455
ALA,VD08,-0.135100602860141
ALA,VD09,-0.244849330879309
ALA,VD10,-0.0767420151102298
ALA,VD11,0.12331953138185
ALA,VD12,0.0475681619919246
ALA,VD13,0.212580281858942
ALA,AS01,-0.548900966762827
ALA,AS02,-0.0929139393720955
ALA,ADER,-0.344170913606122
ALA,AS03,-0.000877642146099044
ALA,AS04,0.133202274254826
ALA,AS05,-0.648286824465415
ALA,AS06,-0.588962521892274
ALA,AS07,-0.367959070199517
ALA,AS08,0.188123304646798
ALA,AS09,0.404516726424564
ALA,AS10,-0.0959468116254839
ALA,AS11,-0.519116900195023
ALA,ASEL,-0.782763402475188
ALA,ADFL,-0.213301356452134
ALA,ASER,-1.73759907840051
ALA,ASGL,-0.19309349487395
ALA,ASGR,-0.0595104827959429
ALA,ASHL,0.722573071596787
ALA,ASHR,-0.0952452165645122
ALA,ASIL,-0.286686997773718
ALA,ASIR,0.334636472456948
ALA,ASJL,0.670084231173074
ALA,ASJR,2.88270900922571
ALA,ASKL,-0.499230530831099
ALA,ADFR,-0.104192280038556
ALA,ASKR,0.201782986258727
ALA,AUAL,-1.08594125017823
ALA,AUAR,-1.66192864617263
ALA,AVAL,0.619489662902207
ALA,AVAR,0.0910638185348464
ALA,AVBL,-0.486432126556117
ALA,AVBR,-0.312271559303842
ALA,AVDL,-0.024156588464001
ALA,AVDR,-0.948533456340235
ALA,AVEL,-0.354921490598928
ALA,ADLL,-0.447386150955727
ALA,AVER,-0.371867945756259
ALA,AVFL,-1.17494901270929
ALA,AVFR,0.282664932237372
ALA,AVG,-0.0295504044101398
ALA,AVHL,-0.0973276850386464
ALA,AVHR,-0.197109009109365
ALA,AVJL,0.0935277263206846
ALA,AVJR,-0.340271769155745
ALA,AVKL,0.410619186132904
ALA,AVKR,0.011930319143048
ALA,ADLR,-0.42446559355134
ALA,AVL,-0.0101181901562686
ALA,AVM,0.139454565538399
ALA,AWAL,-0.10078470515366
ALA,AWAR,0.874666219551064
ALA,AWBL,0.501700886220861
ALA,AWBR,0.10290824454133
ALA,AWCL,0.268341160833078
ALA,AWCR,0.354279253294897
ALA,BAGL,-0.474452856703529
ALA,BAGR,-0.261219206758778
ALA,AFDL,0.62999263826656
ALA,BDUL,-1.44609262298346
ALA,BDUR,0.438446740626458
ALA,CEPDL,-0.193320725567425
ALA,CEPDR,-0.675970309808352
ALA,CEPVL,-0.431691067024176
ALA,CEPVR,-0.652777611665227
ALA,DA01,-0.00146822504840806
ALA,DA02,-0.171855149268439
ALA,DA03,-0.110444449923973
ALA,DA04,0.074900439412773
ALA,AFDR,0.467253131596771
ALA,DA05,-0.0712803219592733
ALA,DA06,-0.102024185467664
ALA,DA07,0.142005558106056
ALA,DA08,0.184066815131994
ALA,DA09,-0.153731233396034
ALA,DB01,-0.0120438827664938
ALA,DB02,0.0239304355656529
ALA,DB03,0.023081559139538
ALA,DB04,0.331861107681739
ALA,DB05,0.18210827909273
SMBVL,ADAL,-0.123104103074745
SMBVL,ADAR,1.57913276729519
SMBVL,AIAL,-0.652125422064878
SMBVL,DB06,-0.0440642990974184
SMBVL,DB07,0.304234609417001
SMBVL,DD01,-0.464464689425191
SMBVL,DD02,-0.270236687620206
SMBVL,DD03,-0.292909753744411
SMBVL,DD04,0.321916191578404
SMBVL,DD05,-0.158110712617086
SMBVL,DD06,-0.0676576692810905
SMBVL,DVA,-0.0453269322548658
SMBVL,DVB,-0.152194142315849
SMBVL,AIAR,-0.986814919785653
SMBVL,DVC,0.326866661191959
SMBVL,FLPL,-0.226754672227563
SMBVL,FLPR,-0.249010185897392
SMBVL,HSNL,-0.630250294967751
SMBVL,HSNR,-2.78428070171443
SMBVL,IL1DL,-0.226287337467293
SMBVL,IL1DR,0.520675209574839
SMBVL,IL1L,0.342522864525064
SMBVL,IL1R,-0.707768338559662
SMBVL,IL1VL,0.282679364171327
SMBVL,AIBL,0.792849808933771
SMBVL,IL1VR,0.523706070991146
SMBVL,IL2DL,0.166958729021532
SMBVL,IL2DR,-0.011652495786852
SMBVL,IL2L,-0.141427130038882
SMBVL,IL2R,-0.0705931982856462
SMBVL,IL2VL,0.255852943003788
SMBVL,IL2VR,0.425930041430554
SMBVL,LUAL,-0.413794965823573
SMBVL,LUAR,-1.3803597406608
SMBVL,OLLL,-0.929174966932988
SMBVL,AIBR,0.939468970008551
SMBVL,OLLR,-0.315531993417163
SMBVL,OLQDL,0.305841059888274
SMBVL,OLQDR,0.583352943749553
SMBVL,OLQVL,0.403013482766397
SMBVL,OLQVR,0.336592404130067
SMBVL,PDA,0.15993518932109
SMBVL,PDB,-0.128591385878847
SMBVL,PDEL,-0.0602429366359924
SMBVL,PDER,0.0985899314291633
SMBVL,PHAL,-0.111550918486341
SMBVL,AIML,-0.343654972600971
SMBVL,PHAR,0.107844940401183
SMBVL,PHBL,-0.0965579031979514
SMBVL,PHBR,-0.0121966612918557
SMBVL,PHCL,-0.114750865755579
SMBVL,PHCR,0.0133034965482534
SMBVL,PLML,-0.0221429845614195
SMBVL,PLMR,0.0412890328801929
SMBVL,PLNL,-0.824821487942688
SMBVL,PLNR,-0.544875473420732
SMBVL,PQR,-0.141076302750354
SMBVL,AIMR,0.955017501113918
SMBVL,PVCL,0.0662612209446048
SMBVL,PVCR,-0.0714392964068432
SMBVL,PVDL,-0.140019212142964
SMBVL,PVDR,-0.0328197387454213
SMBVL,PVM,-0.220755974043812
SMBVL,PVNL,0.0422690257433381
SMBVL,PVNR,0.184472332067422
SMBVL,PVPL,0.273836892985036
SMBVL,PVPR,-0.202319057691693
SMBVL,PVQL,-0.173276563663382
SMBVL,AINL,0.66304253896
SMBVL,PVQR,0.0804827657886382
SMBVL,PVR,-0.173775991147496
SMBVL,PVT,-0.208867816255636
SMBVL,PVWL,-0.0787879073788413
SMBVL,PVWR,-0.222043219696313
SMBVL,RIAL,0.49828344170928
SMBVL,RIAR,1.58274575098814
SMBVL,RIBL,0.401155860688768
SMBVL,RIBR,0.238069128242617
SMBVL,RICL,2.82705145796188
SMBVL,AINR,-1.11362015473153
SMBVL,RICR,5.29872485032078
SMBVL,RID,0.175846086388788
SMBVL,RIFL,0.990448640003298
SMBVL,RIFR,1.55252333230193
SMBVL,RIGL,0.157427070449063
SMBVL,RIGR,-0.249442551526339
SMBVL,RIH,1.60655355904841
SMBVL,RIML,-0.745800425390226
SMBVL,RIMR,1.0923099710377
SMBVL,RIPL,0.514157397365827
SMBVL,AIYL,1.37053885281179
SMBVL,RIPR,-0.596883532073797
SMBVL,RIR,0.933776162400265
SMBVL,RIS,1.24314824103971
SMBVL,RIVL,0.0261542577509371
SMBVL,RIVR,-1.17379815485853
SMBVL,RMDDL,-0.0768661673375882
SMBVL,RMDDR,0.911125512947218
SMBVL,RMDL,-0.199933101234832
SMBVL,RMDR,0.125716678202328
SMBVL,RMDVL,1.03127639775625
SMBVL,AIYR,2.10871430794647
SMBVL,RMDVR,0.3460057835434
SMBVL,RMED,0.515432298574678
SMBVL,RMEL,-1.17192560199404
SMBVL,RMER,-0.192423723678259
SMBVL,RMEV,-0.107788725439022
SMBVL,RMFL,1.87739992159863
SMBVL,RMFR,0.0963897719721294
SMBVL,RMGL,1.3099956243221
SMBVL,RMGR,0.0122939895434623
SMBVL,RMHL,-0.133690578486345
SMBVL,ADEL,-0.584148050861635
SMBVL,AIZL,0.969507913381639
SMBVL,RMHR,-0.681734281432665
SMBVL,SAADL,0.366408610605042
SMBVL,SAADR,-0.178060468585034
SMBVL,SAAVL,1.08347561658455
SMBVL,SAAVR,1.0596111296413
SMBVL,SABD,-0.207570133796984
SMBVL,SABVL,0.644270590576558
SMBVL,SABVR,0.125751946738665
SMBVL,SDQL,-0.270452460920799
SMBVL,SDQR,0.297108591965368
SMBVL,AIZR,1.19113412077226
SMBVL,SIADL,-1.19692605960539
SMBVL,SIADR,2.4121658280594
SMBVL,SIAVL,-2.07543030479744
SMBVL,SIAVR,0.889161390615642
SMBVL,SIBDL,0.538177663029489
SMBVL,SIBDR,0.287036502959506
SMBVL,SIBVL,0.22254336412932
SMBVL,SIBVR,1.43597822882561
SMBVL,SMBDL,1.4703219562509
SMBVL,SMBDR,-0.211989425073238
SMBVL,ALA,0.284619098288922
SMBVL,SMBVL,-16.9958945427342
SMBVL,SMBVR,1.0999348144776
SMBVL,SMDDL,1.21813621304891
SMBVL,SMDDR,0.275393601659474
SMBVL,SMDVL,1.3476493993173
SMBVL,SMDVR,0.978217432093142
SMBVL,URADL,1.03613994959408
SMBVL,URADR,0.492400547417969
SMBVL,URAVL,-0.211027857249009
SMBVL,URAVR,-0.267055696437994
SMBVL,ALML,0.0868574052422352
SMBVL,URBL,-0.150617905926308
SMBVL,URBR,0.0391683322677002
SMBVL,URXL,-0.571195803636563
SMBVL,URXR,0.286683245008855
SMBVL,URYDL,0.635650793485363
SMBVL,URYDR,-0.0692136749457349
SMBVL,URYVL,-0.196717998608231
SMBVL,URYVR,1.20389376927119
SMBVL,VA01,-0.105232125940208
SMBVL,VA02,-0.359569342347564
SMBVL,ALMR,-0.0562470083564502
SMBVL,VA03,0.262745477363634
SMBVL,VA04,0.152101424661077
SMBVL,VA05,0.269251019655142
SMBVL,VA06,-0.199286502714349
SMBVL,VA07,0.262304764131129
SMBVL,VA08,-0.00805635432034562
SMBVL,VA09,0.0329043844243187
SMBVL,VA10,0.423373556594036
SMBVL,VA11,-0.236280525188323
SMBVL,VA12,0.000783696759593135
SMBVL,ALNL,-0.457715806402847
SMBVL,VB01,-0.150817087685984
SMBVL,VB02,0.286506996870504
SMBVL,VB03,0.101895842183585
SMBVL,VB04,0.184996181848895
SMBVL,VB05,-0.0111982179234924
SMBVL,VB06,0.0803784428291572
SMBVL,VB07,-0.0115110065709294
SMBVL,VB08,-0.033612191603853
SMBVL,VB09,-0.208189370438327
SMBVL,VB10,-0.000243941558255273
SMBVL,ALNR,1.00609124462882
SMBVL,VB11,0.128535064119637
SMBVL,VC01,-1.37796776148285
SMBVL,VC02,0.38663368407173
SMBVL,VC03,0.00650691178615193
SMBVL,VC04,0.78864868100718
SMBVL,VC05,3.09275204058299
SMBVL,VD01,-0.394122022946251
SMBVL,VD02,-0.578100787716182
SMBVL,VD03,0.305264341981699
SMBVL,VD04,0.343549412289837
SMBVL,AQR,0.0574674300157329
SMBVL,VD05,-0.33840318292259
SMBVL,VD06,-0.452193625051115
SMBVL,VD07,-0.196884950604802
SMBVL,VD08,-0.00238389055410984
SMBVL,VD09,-0.571539548969977
SMBVL,VD10,-0.219053447689755
SMBVL,VD11,-0.0468178123661168
SMBVL,VD12,-0.374821513773112
SMBVL,VD13,0.246888435161203
SMBVL,AS01,0.272376622805172
SMBVL,AS02,0.0230169227509945
SMBVL,ADER,-0.262483368905605
SMBVL,AS03,-0.269094391226167
SMBVL,AS04,0.197789061138017
SMBVL,AS05,-0.244264416536585
SMBVL,AS06,0.00528465912353211
SMBVL,AS07,0.242445761250012
SMBVL,AS08,0.420382626953306
SMBVL,AS09,-1.06764418334419
SMBVL,AS10,-0.000960290889604837
SMBVL,AS11,-0.789422846419641
SMBVL,ASEL,2.04988962594274
SMBVL,ADFL,0.0130717543196853
SMBVL,ASER,-1.56494045347881
SMBVL,ASGL,-0.131205466248775
SMBVL,ASGR,-0.0822081744679179
SMBVL,ASHL,0.185484684438549
SMBVL,ASHR,-0.334378684518222
SMBVL,ASIL,0.0729371897252658
SMBVL,ASIR,-0.154803234621904
SMBVL,ASJL,0.290579856004656
SMBVL,ASJR,0.180861057024887
SMBVL,ASKL,0.071959905015343
SMBVL,ADFR,0.933972791761204
SMBVL,ASKR,0.175707905381861
SMBVL,AUAL,0.23173126226716
SMBVL,AUAR,0.871692598298768
SMBVL,AVAL,0.0916139177037142
SMBVL,AVAR,0.256461639319529
SMBVL,AVBL,0.522075374080943
SMBVL,AVBR,-0.136648028477534
SMBVL,AVDL,0.158377357357784
SMBVL,AVDR,1.30812592027419
SMBVL,AVEL,0.75758122641939
SMBVL,ADLL,0.522464048285228
SMBVL,AVER,-0.752126431671785
SMBVL,AVFL,0.167985842589235
SMBVL,AVFR,-0.533218098110986
SMBVL,AVG,-0.591439349688591
SMBVL,AVHL,0.133578236700159
SMBVL,AVHR,0.836108807900129
SMBVL,AVJL,0.248132191990212
SMBVL,AVJR,0.437015899586154
SMBVL,AVKL,1.00951577780852
SMBVL,AVKR,0.667965298161243
SMBVL,ADLR,-0.284729029965601
SMBVL,AVL,0.120264146930063
SMBVL,AVM,-0.221465226531258
SMBVL,AWAL,-0.108613986670954
SMBVL,AWAR,0.170383193566297
SMBVL,AWBL,-0.319534394830132
SMBVL,AWBR,-0.052738764169507
SMBVL,AWCL,-0.184984276176433
SMBVL,AWCR,-0.290733217970044
SMBVL,BAGL,0.100555508095905
SMBVL,BAGR,0.753862149799806
SMBVL,AFDL,-0.235355012795128
SMBVL,BDUL,0.614491901852601
SMBVL,BDUR,0.635092530264327
SMBVL,CEPDL,-0.0739510750230603
SMBVL,CEPDR,-0.0334937176571444
SMBVL,CEPVL,-0.129659472499415
SMBVL,CEPVR,0.626197687538799
SMBVL,DA01,0.0821274504214628
SMBVL,DA02,0.469548138190623
SMBVL,DA03,0.364317945157756
SMBVL,DA04,0.0505158091077028
SMBVL,AFDR,-0.0879693838398874
SMBVL,DA05,-0.118754786239856
SMBVL,DA06,-0.320609566917814
SMBVL,DA07,-0.0362373478631968
SMBVL,DA08,0.0717738413750947
SMBVL,DA09,-0.161205971977514
SMBVL,DB01,-0.0673041725334528
SMBVL,DB02,-0.119008262087077
SMBVL,DB03,-0.290756221728426
SMBVL,DB04,-0.128627649052389
SMBVL,DB05,-0.0407878426961959
SMBVR,ADAL,0.784303875452866
SMBVR,ADAR,2.0541764424678
SMBVR,AIAL,2.5572282419434
SMBVR,DB06,-0.0386704711681467
SMBVR,DB07,0.199638210780172
SMBVR,DD01,0.0287807340318396
SMBVR,DD02,0.144583032077288
SMBVR,DD03,-0.10058555208011
SMBVR,DD04,-0.103759062362761
SMBVR,DD05,0.444381273699558
SMBVR,DD06,0.15123459281412
SMBVR,DVA,-0.10836196664842
SMBVR,DVB,-0.321628211371539
SMBVR,AIAR,1.0920331518636
SMBVR,DVC,0.0960983233160766
SMBVR,FLPL,0.139989926711134
SMBVR,FLPR,-0.215817148943741
SMBVR,HSNL,3.8294042413054
SMBVR,HSNR,0.733671366567585
SMBVR,IL1DL,0.227253488590513
SMBVR,IL1DR,-0.0700304038092624
SMBVR,IL1L,-0.0114397106600522
SMBVR,IL1R,0.691745416735831
SMBVR,IL1VL,0.516507666622277
SMBVR,AIBL,0.794337505670311
SMBVR,IL1VR,1.41764155775114
SMBVR,IL2DL,-0.46994555215995
SMBVR,IL2DR,0.866575471298395
SMBVR,IL2L,0.0612324216873374
SMBVR,IL2R,-0.376894265435052
SMBVR,IL2VL,-0.202519793358939
SMBVR,IL2VR,-0.139850908025375
SMBVR,LUAL,0.510902760227714
SMBVR,LUAR,1.32686255046703
SMBVR,OLLL,0.103484756270599
