,Source,Target,Weight,Syn
3825,AWCR,AIAR,1,electrical
3826,AFDL,ADFL,3,electrical
3827,AFDL,ASEL,6,electrical
3828,AFDL,AFDR,1,electrical
3829,AFDL,AIBL,2,electrical
3830,AFDL,AIYL,2,electrical
3831,AFDL,URBL,9,electrical
3832,AFDL,AVEL,1,electrical
3833,AFDR,ADFR,5,electrical
3834,AFDR,ASEL,2,electrical
3835,AFDR,ASER,1,electrical
3836,AFDR,ASHR,4,electrical
3837,AFDR,AWCR,3,electrical
3838,AFDR,AFDL,1,electrical
3839,AFDR,URBR,2,electrical
3840,AFDR,RMDVR,1,electrical
3841,IL1DL,IL1DR,3,electrical
3842,IL1DL,IL1L,2,electrical
3843,IL1DL,RMEV,1,electrical
3844,IL1DR,IL1DL,3,electrical
3845,IL1DR,IL1R,8,electrical
3846,IL1DR,RMDVR,1,electrical
3847,IL1DR,RMEV,4,electrical
3848,IL1L,IL1DL,2,electrical
3849,IL1L,IL1VL,8,electrical
3850,IL1L,URBL,2,electrical
3851,IL1L,RIPL,1,electrical
3852,IL1L,RMER,1,electrical
3853,IL1R,IL1DR,8,electrical
3854,IL1R,IL1VR,8,electrical
3855,IL1VL,IL1L,8,electrical
3856,IL1VL,IL1VR,11,electrical
3857,IL1VL,RMDDL,1,electrical
3858,IL1VL,RMED,3,electrical
3859,IL1VR,IL1R,8,electrical
3860,IL1VR,IL1VL,11,electrical
3861,IL1VR,IL2VR,1,electrical
3862,IL1VR,URAVR,4,electrical
3863,IL2DL,URADL,1,electrical
3864,IL2DR,RMED,1,electrical
3865,IL2DR,URADR,1,electrical
3866,IL2L,ASJL,1,electrical
3867,IL2L,OLLL,2,electrical
3868,IL2L,URXL,1,electrical
3869,IL2L,RMGL,5,electrical
3870,IL2L,URBL,4,electrical
3871,IL2L,RMDL,2,electrical
3872,IL2L,RMER,2,electrical
3873,IL2L,URAVL,1,electrical
3874,IL2R,URXR,4,electrical
3875,IL2R,RMGR,1,electrical
3876,IL2R,URBR,4,electrical
3877,IL2VL,URAVL,3,electrical
3878,IL2VR,IL1VR,1,electrical
3879,IL2VR,CEPVR,1,electrical
3880,OLQDL,CEPDL,2,electrical
3881,OLQDL,RIBL,5,electrical
3882,OLQDL,RIGL,3,electrical
3883,OLQDL,URBL,3,electrical
3884,OLQDL,RMDVL,1,electrical
3885,OLQDR,CEPDR,8,electrical
3886,OLQDR,RIBR,5,electrical
3887,OLQDR,RIGR,4,electrical
3888,OLQDR,RIH,2,electrical
3889,OLQDR,URBR,7,electrical
3890,OLQDR,RMDVR,1,electrical
3891,OLQVL,CEPVL,4,electrical
3892,OLQVL,ADAL,4,electrical
3893,OLQVL,RIBL,2,electrical
3894,OLQVL,RIGL,2,electrical
3895,OLQVL,RMDDL,3,electrical
3896,OLQVR,CEPVR,1,electrical
3897,OLQVR,RIBR,6,electrical
3898,OLQVR,RIGR,6,electrical
3899,OLQVR,URBR,5,electrical
3900,OLQVR,RMDVL,2,electrical
3901,OLLL,IL2L,2,electrical
3902,OLLL,OLLR,11,electrical
3903,OLLL,RIGL,3,electrical
3904,OLLR,OLLL,11,electrical
3905,OLLR,RIGR,5,electrical
3906,CEPDL,OLQDL,2,electrical
3907,CEPDR,OLQDR,8,electrical
3908,CEPVL,OLQVL,4,electrical
3909,CEPVL,RIH,1,electrical
3910,CEPVL,URAVL,3,electrical
3911,CEPVR,IL2VR,1,electrical
3912,CEPVR,OLQVR,1,electrical
3913,CEPVR,AIMR,1,electrical
3914,ALML,AVM,7,electrical
3915,ALML,BDUL,23,electrical
3916,ALML,RMGL,3,electrical
3917,ALML,PVR,3,electrical
3918,ALML,RMDDR,2,electrical
3919,ALML,SMBDR,1,electrical
3920,ALMR,AVM,16,electrical
3921,ALMR,BDUR,23,electrical
3922,ALMR,SDQR,2,electrical
3923,ALMR,PVR,3,electrical
3924,ALMR,AVDR,2,electrical
3925,AVM,ALML,7,electrical
3926,AVM,ALMR,16,electrical
3927,AVM,PVR,4,electrical
3928,AVM,AVDL,8,electrical
3929,PVM,PVM,1,electrical
3930,PVM,PDEL,11,electrical
3931,PVM,PDER,8,electrical
3932,PVM,AVKL,1,electrical
3933,PVM,DVA,1,electrical
3934,PVM,PVR,1,electrical
3935,PVM,DB03,2,electrical
3936,PVM,VD09,1,electrical
3937,PLML,PLNL,1,electrical
3938,PLML,PDEL,2,electrical
3939,PLML,PDER,3,electrical
3940,PLML,PHCL,11,electrical
3941,PLML,PVCL,4,electrical
3942,PLML,LUAL,8,electrical
3943,PLMR,PLNR,1,electrical
3944,PLMR,PDEL,4,electrical
3945,PLMR,PDER,2,electrical
3946,PLMR,PVR,3,electrical
3947,PLMR,PVCR,8,electrical
3948,PLMR,LUAR,9,electrical
3949,ALNL,SMBDR,3,electrical
3950,ALNL,SMDDR,2,electrical
3951,ALNL,SMDVL,1,electrical
3952,ALNR,ADER,2,electrical
3953,ALNR,RMGR,1,electrical
3954,ALNR,PVR,16,electrical
3955,ALNR,SMDDL,1,electrical
3956,PLNL,PLML,1,electrical
3957,PLNL,PHAL,1,electrical
3958,PLNL,PHBL,1,electrical
3959,PLNL,PHCL,2,electrical
3960,PLNL,PVWL,1,electrical
3961,PLNL,VA02,2,electrical
3962,PLNR,PLMR,1,electrical
3963,PLNR,PHAR,6,electrical
3964,PLNR,PHBR,12,electrical
3965,FLPL,FLPR,6,electrical
3966,FLPL,SDQL,1,electrical
3967,FLPL,AIBL,1,electrical
3968,FLPL,RIH,1,electrical
3969,FLPL,AVDL,5,electrical
3970,FLPL,SIADR,1,electrical
3971,FLPL,DD01,1,electrical
3972,FLPR,FLPL,6,electrical
3973,FLPR,ADER,4,electrical
3974,FLPR,AVDL,9,electrical
3975,FLPR,AVDR,2,electrical
3976,FLPR,DA01,5,electrical
3977,FLPR,DA02,6,electrical
3978,FLPR,DA03,16,electrical
3979,FLPR,AS01,1,electrical
3980,BDUL,ALML,23,electrical
3981,BDUL,PVNL,1,electrical
3982,BDUR,ALMR,23,electrical
3983,BDUR,PVR,3,electrical
3984,BDUR,HSNR,1,electrical
3985,SDQL,FLPL,1,electrical
3986,SDQL,SDQR,2,electrical
3987,SDQL,DVA,1,electrical
3988,SDQL,SIADR,1,electrical
3989,SDQR,ALMR,2,electrical
3990,SDQR,SDQL,2,electrical
3991,SDQR,AIBL,1,electrical
3992,SDQR,DVA,1,electrical
3993,SDQR,AVBL,1,electrical
3994,SDQR,RIVL,5,electrical
3995,SDQR,RIVR,3,electrical
3996,SDQR,SAADL,1,electrical
3997,SDQR,SIAVR,1,electrical
3998,SDQR,SIBDL,2,electrical
3999,PVDL,PVDR,3,electrical
4000,PVDL,AVG,1,electrical
4001,PVDL,PVCR,1,electrical
4002,PVDL,AVAR,4,electrical
4003,PVDL,VA10,1,electrical
4004,PVDR,PVDL,3,electrical
4005,PVDR,PDER,1,electrical
4006,PVDR,DVC,1,electrical
4007,PVDR,PVCR,2,electrical
4008,PVDR,AVAL,6,electrical
4009,PVDR,VD09,1,electrical
4010,BAGL,BAGR,1,electrical
4011,BAGL,AINR,3,electrical
4012,BAGL,RIGL,1,electrical
4013,BAGL,RIGR,2,electrical
4014,BAGL,RIR,4,electrical
4015,BAGR,BAGL,1,electrical
4016,BAGR,RIR,5,electrical
4017,BAGR,AVEL,1,electrical
4018,URXL,IL2L,1,electrical
4019,URXL,RMGL,3,electrical
4020,URXR,IL2R,4,electrical
4021,URXR,AUAR,3,electrical
4022,URXR,RICR,1,electrical
4023,URXR,RMGR,5,electrical
4024,URYDL,RIGL,4,electrical
4025,URYDL,AVAL,2,electrical
4026,URYDR,RIGR,3,electrical
4027,URYDR,AVAR,5,electrical
4028,URYDR,URADR,1,electrical
4029,URYVL,RIGL,3,electrical
4030,URYVR,AVAL,2,electrical
4031,AQR,RIGR,3,electrical
4032,AQR,AVKL,7,electrical
4033,AQR,AVKR,2,electrical
4034,AQR,PVPL,41,electrical
4035,AQR,PVPR,61,electrical
4036,AQR,AVBL,3,electrical
4037,PQR,PHBL,1,electrical
4038,PQR,AVJL,5,electrical
4039,PQR,AVJR,2,electrical
4040,PQR,PVNL,3,electrical
4041,PQR,PVNR,2,electrical
4042,PQR,PVPL,16,electrical
4043,PQR,PVPR,10,electrical
4044,PQR,PVWL,2,electrical
4045,PQR,PVCL,2,electrical
4046,PQR,AVDL,2,electrical
4047,PQR,AVDR,3,electrical
4048,AUAL,AWBL,4,electrical
4049,AUAL,AWCL,1,electrical
4050,AUAL,AUAR,2,electrical
4051,AUAL,AINR,3,electrical
4052,AUAL,RMDVL,2,electrical
4053,AUAR,AWBR,3,electrical
4054,AUAR,URXR,3,electrical
4055,AUAR,AUAL,2,electrical
4056,AUAR,AIYR,1,electrical
4057,AUAR,AINL,1,electrical
4058,ADEL,AINL,2,electrical
4059,ADEL,RIGR,1,electrical
4060,ADER,ALNR,2,electrical
4061,ADER,FLPR,4,electrical
4062,ADER,AINR,4,electrical
4063,ADER,AVJR,1,electrical
4064,ADER,AVKL,4,electrical
4065,ADER,PVQR,2,electrical
4066,PDEL,PVM,11,electrical
4067,PDEL,PLML,2,electrical
4068,PDEL,PLMR,4,electrical
4069,PDEL,PDER,25,electrical
4070,PDEL,AVKL,2,electrical
4071,PDEL,AVKR,1,electrical
4072,PDEL,DVA,3,electrical
4073,PDEL,PVR,8,electrical
4074,PDEL,PVCR,2,electrical
4075,PDEL,VB10,1,electrical
4076,PDEL,VB11,4,electrical
4077,PDEL,VD06,2,electrical
4078,PDER,PVM,8,electrical
4079,PDER,PLML,3,electrical
4080,PDER,PLMR,2,electrical
4081,PDER,PVDR,1,electrical
4082,PDER,PDEL,25,electrical
4083,PDER,DVA,6,electrical
4084,PDER,PVR,9,electrical
4085,PDER,PVCL,1,electrical
4086,PDER,VB09,7,electrical
4087,PDER,VB10,4,electrical
4088,PDER,VD09,5,electrical
4089,PHAL,PLNL,1,electrical
4090,PHAL,PHAR,7,electrical
4091,PHAL,PHCL,1,electrical
4092,PHAL,AVG,3,electrical
4093,PHAL,AVHL,1,electrical
4094,PHAL,PVPR,7,electrical
4095,PHAL,PVQL,1,electrical
4096,PHAR,PLNR,6,electrical
4097,PHAR,PHAL,7,electrical
4098,PHAR,PHBR,1,electrical
4099,PHAR,AVG,2,electrical
4100,PHAR,AVHR,2,electrical
4101,PHAR,PVPL,15,electrical
4102,PHAR,PVR,2,electrical
4103,PHAR,PVCR,2,electrical
4104,PHBL,PLNL,1,electrical
4105,PHBL,PQR,1,electrical
4106,PHBL,PHBR,17,electrical
4107,PHBL,AVHL,1,electrical
4108,PHBL,AVHR,2,electrical
4109,PHBL,AVJR,1,electrical
4110,PHBL,PVQL,3,electrical
4111,PHBL,PVCL,3,electrical
4112,PHBL,AVAR,1,electrical
4113,PHBR,PLNR,12,electrical
4114,PHBR,PHAR,1,electrical
4115,PHBR,PHBL,17,electrical
4116,PHBR,PHCR,1,electrical
4117,PHBR,AVHL,10,electrical
4118,PHBR,AVHR,2,electrical
4119,PHBR,PVPL,1,electrical
4120,PHBR,PVQR,4,electrical
4121,PHBR,PVR,1,electrical
4122,PHBR,PVT,1,electrical
4123,PHBR,PVWR,1,electrical
4124,PHCL,PLML,11,electrical
4125,PHCL,PLNL,2,electrical
4126,PHCL,PHAL,1,electrical
4127,PHCL,PHCR,2,electrical
4128,PHCL,AVAL,1,electrical
4129,PHCL,DA08,2,electrical
4130,PHCL,VA12,1,electrical
4131,PHCR,PHBR,1,electrical
4132,PHCR,PHCL,2,electrical
4133,PHCR,AVG,1,electrical
4134,PHCR,AVHL,2,electrical
4135,PHCR,AVJR,1,electrical
4136,PHCR,PVCR,5,electrical
4137,PHCR,AVAL,3,electrical
4138,PHCR,AVAR,1,electrical
4139,PHCR,LUAR,1,electrical
4140,PHCR,DA09,7,electrical
4141,AIAL,ASIL,1,electrical
4142,AIAL,ASIR,2,electrical
4143,AIAL,ASJL,1,electrical
4144,AIAL,ASKL,2,electrical
4145,AIAL,AWBL,1,electrical
4146,AIAL,AWCR,1,electrical
4147,AIAL,AIAR,7,electrical
4148,AIAL,AIBL,5,electrical
4149,AIAR,ADFR,4,electrical
4150,AIAR,ASGR,3,electrical
4151,AIAR,ASHR,1,electrical
4152,AIAR,ASIR,3,electrical
4153,AIAR,ASKR,1,electrical
4154,AIAR,AWAR,3,electrical
4155,AIAR,AWCR,1,electrical
4156,AIAR,AIAL,7,electrical
4157,AIAR,AIAR,2,electrical
4158,AIBL,ASKL,1,electrical
4159,AIBL,AFDL,2,electrical
4160,AIBL,FLPL,1,electrical
4161,AIBL,SDQR,1,electrical
4162,AIBL,AIAL,5,electrical
4163,AIBL,AIZR,4,electrical
4164,AIBL,RIGR,3,electrical
4165,AIBL,RIS,1,electrical
4166,AIBL,DVC,2,electrical
4167,AIBL,RIMR,1,electrical
4168,AIBL,RMED,2,electrical
4169,AIBL,SIADR,1,electrical
4170,AIBL,SMDDR,1,electrical
4171,AIBR,ASKR,3,electrical
4172,AIBR,AIZL,3,electrical
4173,AIBR,RICR,1,electrical
4174,AIBR,RIGL,3,electrical
4175,AIBR,RIS,3,electrical
4176,AIBR,DVC,9,electrical
4177,AIBR,PVPL,2,electrical
4178,AIBR,PVT,1,electrical
4179,AIBR,RIML,2,electrical
4180,AIBR,RIVR,3,electrical
4181,AIBR,SIAVL,1,electrical
4182,AIBR,SMDDL,2,electrical
4183,AIYL,AFDL,2,electrical
4184,AIYL,AIYR,4,electrical
4185,AIYL,AVKL,1,electrical
4186,AIYL,RIML,5,electrical
4187,AIYR,ASIR,1,electrical
4188,AIYR,AUAR,1,electrical
4189,AIYR,AIYL,4,electrical
4190,AIYR,RIMR,3,electrical
4191,AIZL,ADFL,1,electrical
4192,AIZL,ASGL,3,electrical
4193,AIZL,ASHL,2,electrical
4194,AIZL,AWAL,3,electrical
4195,AIZL,AIBR,3,electrical
4196,AIZL,AIZR,18,electrical
4197,AIZL,RIGL,1,electrical
4198,AIZL,RIH,1,electrical
4199,AIZR,ASGR,1,electrical
4200,AIZR,ASHR,6,electrical
4201,AIZR,AWAR,3,electrical
4202,AIZR,AIBL,4,electrical
4203,AIZR,AIZL,18,electrical
4204,AIZR,SIBVL,1,electrical
4205,ADAL,ADFL,5,electrical
4206,ADAL,OLQVL,4,electrical
4207,ADAL,ADAR,3,electrical
4208,ADAL,PVQL,4,electrical
4209,ADAL,AVDR,2,electrical
4210,ADAR,ADFR,4,electrical
4211,ADAR,ASHR,3,electrical
4212,ADAR,ADAL,3,electrical
4213,ADAR,PVQR,2,electrical
4214,ADAR,AVDL,3,electrical
4215,AIML,ASGL,1,electrical
4216,AIML,SIBVR,1,electrical
4217,AIMR,ASJR,1,electrical
4218,AIMR,CEPVR,1,electrical
4219,AIMR,AVKR,3,electrical
4220,AIMR,SMBVR,1,electrical
4221,AINL,ASGR,1,electrical
4222,AINL,AUAR,1,electrical
4223,AINL,ADEL,2,electrical
4224,AINL,AINR,1,electrical
4225,AINR,ASGL,1,electrical
4226,AINR,ASIL,1,electrical
4227,AINR,BAGL,3,electrical
4228,AINR,AUAL,3,electrical
4229,AINR,ADER,4,electrical
4230,AINR,AINL,1,electrical
4231,AINR,RIAL,2,electrical
4232,ALA,ASJL,2,electrical
4233,ALA,ASKR,1,electrical
4234,ALA,RID,4,electrical
4235,ALA,AVAL,1,electrical
4236,ALA,AVER,3,electrical
4237,ALA,HSNR,1,electrical
4238,RIAL,ADFL,1,electrical
4239,RIAL,AINR,2,electrical
4240,RIAL,RIBL,1,electrical
4241,RIAL,SMDVL,4,electrical
4242,RIAR,RMDDL,1,electrical
4243,RIAR,RMDDR,1,electrical
4244,RIAR,SAAVR,1,electrical
4245,RIAR,SIAVL,1,electrical
4246,RIAR,SIAVR,1,electrical
4247,RIAR,SMDDL,1,electrical
4248,RIAR,SMDVR,1,electrical
4249,RIBL,OLQDL,5,electrical
4250,RIBL,OLQVL,2,electrical
4251,RIBL,RIAL,1,electrical
4252,RIBL,RIBL,3,electrical
4253,RIBL,RIBR,15,electrical
4254,RIBL,RIGL,3,electrical
4255,RIBL,AVBL,6,electrical
4256,RIBL,AVBR,3,electrical
4257,RIBL,RMEV,2,electrical
4258,RIBL,SIADL,2,electrical
4259,RIBL,SIAVL,1,electrical
4260,RIBL,SIBDL,5,electrical
4261,RIBL,SIBVL,1,electrical
4262,RIBL,SIBVR,2,electrical
4263,RIBL,SMDDL,3,electrical
4264,RIBR,OLQDR,5,electrical
4265,RIBR,OLQVR,6,electrical
4266,RIBR,RIBL,15,electrical
4267,RIBR,RIBR,5,electrical
4268,RIBR,RIGR,2,electrical
4269,RIBR,AVBL,2,electrical
4270,RIBR,AVBR,3,electrical
4271,RIBR,SIADR,3,electrical
4272,RIBR,SIAVR,2,electrical
4273,RIBR,SIBDR,2,electrical
4274,RIBR,SIBVR,6,electrical
4275,RIBR,SMBDR,2,electrical
4276,RIBR,SMDDL,4,electrical
4277,RIBR,SMDDR,2,electrical
4278,RICL,ASHL,5,electrical
4279,RICL,AWBR,4,electrical
4280,RICL,AVKR,4,electrical
4281,RICR,ASHR,4,electrical
4282,RICR,URXR,1,electrical
4283,RICR,AIBR,1,electrical
4284,RICR,RMHR,1,electrical
4285,RIFL,AVDL,1,electrical
4286,RIFL,AVER,1,electrical
4287,RIFL,HSNL,1,electrical
4288,RIFR,RMGR,1,electrical
4289,RIFR,AVG,3,electrical
4290,RIFR,AVJL,1,electrical
4291,RIFR,DD01,2,electrical
4292,RIGL,OLQDL,3,electrical
4293,RIGL,OLQVL,2,electrical
4294,RIGL,OLLL,3,electrical
4295,RIGL,BAGL,1,electrical
4296,RIGL,URYDL,4,electrical
4297,RIGL,URYVL,3,electrical
4298,RIGL,AIBR,3,electrical
4299,RIGL,AIZL,1,electrical
4300,RIGL,RIBL,3,electrical
4301,RIGL,RIGR,81,electrical
4302,RIGL,RMFL,1,electrical
4303,RIGL,AVKL,2,electrical
4304,RIGL,PVPL,2,electrical
4305,RIGL,RMEL,2,electrical
4306,RIGL,VD01,3,electrical
4307,RIGR,OLQDR,4,electrical
4308,RIGR,OLQVR,6,electrical
4309,RIGR,OLLR,5,electrical
4310,RIGR,BAGL,2,electrical
4311,RIGR,URYDR,3,electrical
4312,RIGR,AQR,3,electrical
4313,RIGR,ADEL,1,electrical
4314,RIGR,AIBL,3,electrical
4315,RIGR,RIBR,2,electrical
4316,RIGR,RIGL,81,electrical
4317,RIGR,RMFL,1,electrical
4318,RIGR,AVKL,1,electrical
4319,RIGR,AVKR,2,electrical
4320,RIGR,VD01,2,electrical
4321,RIH,ADFR,1,electrical
4322,RIH,OLQDR,2,electrical
4323,RIH,CEPVL,1,electrical
4324,RIH,FLPL,1,electrical
4325,RIH,AIZL,1,electrical
4326,RIR,BAGL,4,electrical
4327,RIR,BAGR,5,electrical
4328,RIS,AIBL,1,electrical
4329,RIS,AIBR,3,electrical
4330,RIS,AVJL,15,electrical
4331,RIS,AVEL,3,electrical
4332,RIS,RIML,2,electrical
4333,RIS,RIMR,2,electrical
4334,RIS,RMDR,1,electrical
4335,RIS,RMEV,1,electrical
4336,RIS,SMDDL,2,electrical
4337,RIS,SMDDR,5,electrical
4338,RIS,SMDVL,2,electrical
4339,RMFL,RIGL,1,electrical
4340,RMFL,RIGR,1,electrical
4341,RMFL,RIML,3,electrical
4342,RMFL,SAADR,1,electrical
4343,RMFL,SAAVR,1,electrical
4344,RMGL,ADLL,3,electrical
4345,RMGL,ASHL,3,electrical
4346,RMGL,AWBL,1,electrical
4347,RMGL,IL2L,5,electrical
4348,RMGL,ALML,3,electrical
4349,RMGL,URXL,3,electrical
4350,RMGL,AVFR,1,electrical
4351,RMGL,AVEL,2,electrical
4352,RMGL,RMDDR,1,electrical
4353,RMGL,RMHL,6,electrical
4354,RMGR,ASHR,3,electrical
4355,RMGR,ASKR,1,electrical
4356,RMGR,AWBR,1,electrical
4357,RMGR,IL2R,1,electrical
4358,RMGR,ALNR,1,electrical
4359,RMGR,URXR,5,electrical
4360,RMGR,RIFR,1,electrical
4361,RMGR,PVPR,3,electrical
4362,RMGR,RMHL,1,electrical
4363,RMGR,RMHR,4,electrical
4364,RMGR,SMBVR,3,electrical
4365,URBL,ADFL,1,electrical
4366,URBL,AFDL,9,electrical
4367,URBL,IL1L,2,electrical
4368,URBL,IL2L,4,electrical
4369,URBL,OLQDL,3,electrical
4370,URBR,AFDR,2,electrical
4371,URBR,IL2R,4,electrical
4372,URBR,OLQDR,7,electrical
4373,URBR,OLQVR,5,electrical
4374,URBR,SMBVR,1,electrical
4375,RIPL,I1L,2,electrical
4376,RIPL,ADFL,2,electrical
4377,RIPL,IL1L,1,electrical
4378,RIPL,RIPL,4,electrical
4379,RIPL,RIPR,2,electrical
4380,RIPL,RMED,2,electrical
4381,RIPL,URAVL,1,electrical
4382,RIPR,I1R,2,electrical
4383,RIPR,RIPL,2,electrical
4384,RIPR,RMED,4,electrical
4385,AVFL,AVFR,31,electrical
4386,AVFL,AVG,1,electrical
4387,AVFL,AVHL,4,electrical
4388,AVFL,AVHR,5,electrical
4389,AVFL,PVNR,1,electrical
4390,AVFL,PVPL,2,electrical
4391,AVFL,PVPR,1,electrical
4392,AVFL,PVQR,5,electrical
4393,AVFL,PVCL,1,electrical
4394,AVFL,AS11,2,electrical
4395,AVFL,VA11,1,electrical
4396,AVFL,VD12,3,electrical
4397,AVFL,VC05,1,electrical
4398,AVFR,RMGL,1,electrical
4399,AVFR,AVFL,31,electrical
4400,AVFR,AVG,1,electrical
4401,AVFR,AVHL,11,electrical
4402,AVFR,AVHR,7,electrical
4403,AVFR,PVPL,3,electrical
4404,AVFR,PVQL,2,electrical
4405,AVFR,PVQR,2,electrical
4406,AVFR,VB01,1,electrical
4407,AVG,PVDL,1,electrical
4408,AVG,PHAL,3,electrical
4409,AVG,PHAR,2,electrical
4410,AVG,PHCR,1,electrical
4411,AVG,RIFR,3,electrical
4412,AVG,AVFL,1,electrical
4413,AVG,AVFR,1,electrical
4414,AVG,AVHR,4,electrical
4415,AVG,AVJR,1,electrical
4416,AVG,AVL,4,electrical
4417,AVG,DVC,12,electrical
4418,AVG,PVPL,3,electrical
4419,AVG,PVPR,2,electrical
4420,AVG,PVQL,1,electrical
4421,AVG,PVT,4,electrical
4422,AVG,AS11,1,electrical
4423,AVG,DD06,1,electrical
4424,AVHL,ASHR,2,electrical
4425,AVHL,ASKL,8,electrical
4426,AVHL,PHAL,1,electrical
4427,AVHL,PHBL,1,electrical
4428,AVHL,PHBR,10,electrical
4429,AVHL,PHCR,2,electrical
4430,AVHL,AVFL,4,electrical
4431,AVHL,AVFR,11,electrical
4432,AVHL,AVHR,15,electrical
4433,AVHL,AVJR,6,electrical
4434,AVHL,DVB,1,electrical
4435,AVHL,PVNL,1,electrical
4436,AVHL,PVNR,1,electrical
4437,AVHL,PVPL,2,electrical
4438,AVHL,PVPR,6,electrical
4439,AVHL,AVDL,2,electrical
4440,AVHL,LUAL,1,electrical
4441,AVHL,DB07,3,electrical
4442,AVHL,AS10,1,electrical
4443,AVHL,AS11,3,electrical
4444,AVHL,VD12,8,electrical
4445,AVHR,ASKR,10,electrical
4446,AVHR,PHAR,2,electrical
4447,AVHR,PHBL,2,electrical
4448,AVHR,PHBR,2,electrical
4449,AVHR,AVFL,5,electrical
4450,AVHR,AVFR,7,electrical
4451,AVHR,AVG,4,electrical
4452,AVHR,AVHL,15,electrical
4453,AVHR,AVJL,3,electrical
4454,AVHR,AVJR,2,electrical
4455,AVHR,AVL,2,electrical
4456,AVHR,DVC,4,electrical
4457,AVHR,PVNL,1,electrical
4458,AVHR,PVNR,1,electrical
4459,AVHR,PVPL,4,electrical
4460,AVHR,PVPR,3,electrical
4461,AVHR,PVQL,3,electrical
4462,AVHR,PVQR,2,electrical
4463,AVHR,PVT,2,electrical
4464,AVHR,SIAVL,1,electrical
4465,AVHR,DA08,5,electrical
4466,AVHR,AS11,17,electrical
4467,AVHR,DD06,1,electrical
4468,AVHR,VA11,1,electrical
4469,AVHR,VD12,13,electrical
4470,AVJL,PQR,5,electrical
4471,AVJL,RIFR,1,electrical
4472,AVJL,RIS,15,electrical
4473,AVJL,AVHR,3,electrical
4474,AVJL,AVJR,10,electrical
4475,AVJL,PVNL,5,electrical
4476,AVJL,PVNR,2,electrical
4477,AVJL,PVWL,3,electrical
4478,AVJL,PVWR,5,electrical
4479,AVJL,PVCL,3,electrical
4480,AVJL,PVCR,19,electrical
4481,AVJL,AVAL,7,electrical
4482,AVJL,AVDR,6,electrical
4483,AVJL,LUAL,5,electrical
4484,AVJL,LUAR,1,electrical
4485,AVJL,PDB,2,electrical
4486,AVJR,PQR,2,electrical
4487,AVJR,ADER,1,electrical
4488,AVJR,PHBL,1,electrical
4489,AVJR,PHCR,1,electrical
4490,AVJR,AVG,1,electrical
4491,AVJR,AVHL,6,electrical
4492,AVJR,AVHR,2,electrical
4493,AVJR,AVJL,10,electrical
4494,AVJR,PVNR,5,electrical
4495,AVJR,PVT,1,electrical
4496,AVJR,PVWR,1,electrical
4497,AVJR,PVCL,3,electrical
4498,AVJR,PVCR,1,electrical
4499,AVJR,AVAL,4,electrical
4500,AVJR,AVAR,3,electrical
4501,AVJR,AVBR,3,electrical
4502,AVJR,AVDL,1,electrical
4503,AVJR,LUAR,1,electrical
4504,AVJR,VA11,2,electrical
4505,AVKL,PVM,1,electrical
4506,AVKL,AQR,7,electrical
4507,AVKL,ADER,4,electrical
4508,AVKL,PDEL,2,electrical
4509,AVKL,PDER,1,electrical
4510,AVKL,AIYL,1,electrical
4511,AVKL,RIGL,2,electrical
4512,AVKL,RIGR,1,electrical
4513,AVKL,AVKR,9,electrical
4514,AVKL,AVL,3,electrical
4515,AVKL,DVA,18,electrical
4516,AVKL,PVPL,3,electrical
4517,AVKL,PVPR,6,electrical
4518,AVKL,PVT,5,electrical
4519,AVKL,SMBDL,2,electrical
4520,AVKL,SMBDR,2,electrical
4521,AVKL,SMBVL,6,electrical
4522,AVKL,SMBVR,2,electrical
4523,AVKL,AS10,1,electrical
4524,AVKL,AS11,1,electrical
4525,AVKL,VB10,1,electrical
4526,AVKR,AQR,2,electrical
4527,AVKR,PDEL,1,electrical
4528,AVKR,AIMR,3,electrical
4529,AVKR,RICL,4,electrical
4530,AVKR,RIGR,2,electrical
4531,AVKR,AVKL,9,electrical
4532,AVKR,PVPL,22,electrical
4533,AVKR,PVQL,2,electrical
4534,AVKR,PVT,1,electrical
4535,AVKR,AVER,1,electrical
4536,AVKR,RIMR,1,electrical
4537,AVKR,SMBDL,1,electrical
4538,AVKR,SMBDR,9,electrical
4539,AVKR,SMBVR,6,electrical
4540,AVL,AVG,4,electrical
4541,AVL,AVHR,2,electrical
4542,AVL,AVKL,3,electrical
4543,AVL,DVB,14,electrical
4544,AVL,DVC,22,electrical
4545,AVL,PVNR,2,electrical
4546,AVL,PVPL,1,electrical
4547,AVL,PVPR,8,electrical
4548,AVL,PVT,6,electrical
4549,AVL,PVWR,3,electrical
4550,AVL,AVEL,1,electrical
4551,AVL,DA09,4,electrical
4552,AVL,PDA,3,electrical
4553,AVL,DD06,28,electrical
4554,AVL,VD11,1,electrical
4555,AVL,VD12,2,electrical
4556,AVL,VD13,5,electrical
4557,AVL,VC06,2,electrical
4558,DVA,PVM,1,electrical
4559,DVA,SDQL,1,electrical
4560,DVA,SDQR,1,electrical
4561,DVA,PDEL,3,electrical
4562,DVA,PDER,6,electrical
4563,DVA,AVKL,18,electrical
4564,DVA,DVC,1,electrical
4565,DVA,PVPL,1,electrical
4566,DVA,PVR,15,electrical
4567,DVA,PVT,8,electrical
4568,DVA,PVCL,3,electrical
4569,DVA,PVCR,1,electrical
4570,DVA,AVBL,11,electrical
4571,DVA,AVBR,3,electrical
